,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 0, 3)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 3, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 2, 0)","(2, 0, 0)","(2, 0, 1)","(2, 1, 0)","(3, 0, 0)",error
10,-0.3895334999333475,-0.13820672053661776,1.5162266392101291e-09,-2.0369360374069732e-10,-0.3317545087299822,-4.096796224657695e-08,2.0761493303760254e-08,-1.0548879808558453e-07,3.831599879391967e-07,9.53832135941468e-07,-0.1806027292367725,-2.651227636680988e-10,-3.549425815383648e-11,1.3881751158295597e-08,-3.245471419258475e-08,3.403242316846189e-07,1.5187597947937531e-09,2.696110809990147e-10,4.5620096519871645e-09,-1.2477314822079318e-10,2.1176557044228226e-15
11,-0.04504965944412254,0.250033427199114,-3.5109118539357684e-09,4.806585861937764e-10,0.020390998903937203,2.1780687594653847e-08,-5.407151233705054e-09,-3.380682062070761e-08,-2.981963640596996e-07,-1.721049873504299e-06,-0.19112326824687667,1.0902021329017028e-09,-6.942086464767274e-10,-3.336279113044793e-08,7.907509263918935e-09,1.513453587176361e-07,-4.196887318794543e-09,5.357078536943004e-10,6.525886478772613e-09,3.0387433479325994e-10,7.897744606966027e-16
12,-0.6923358169837411,0.323358899696032,2.3618991003184885e-09,-1.1934064414448721e-10,-0.008110046503231197,1.5984935692811564e-08,-5.1844330608077915e-09,1.1891618266479664e-07,-2.679168679409205e-07,-1.5732204554641527e-06,-0.09106007881948572,9.835447888596684e-10,-1.4897309033340845e-10,8.803943393753677e-09,-9.883767908931348e-10,6.444783673398291e-08,2.2417030449799202e-10,-3.715377515939463e-10,-2.0036378112209263e-10,6.828266259167014e-11,1.3217338388361487e-15
13,0.37500489807752946,-0.03039565605458165,-3.250188022974683e-10,1.50889615873057e-10,-0.32725059426672853,3.4362006151068825e-08,-1.4402167559674633e-09,-6.056680244836965e-08,2.9389969970552987e-07,2.491869813991965e-06,-0.1314108372223591,-3.4428443403740783e-10,1.5033514794230698e-11,2.9432879043722604e-08,-1.7915181522521265e-08,-2.3861688278059567e-08,-4.4266911059052255e-09,9.456450615510752e-11,-7.296732217141472e-09,4.813367268172576e-10,6.820964918468764e-16
14,-0.36775641398921033,0.17849494299641647,4.89505877273314e-09,-4.5323252333931175e-10,-0.31840658528646254,-4.1000758557382944e-08,4.584845088979016e-09,1.0669875288860098e-08,-4.6951320626861803e-07,4.860037877696399e-07,0.19335793029685597,-3.7530691201310626e-11,-6.363820029617459e-10,-3.4792621230253507e-08,3.526045716159814e-08,1.2742536603660426e-07,1.3318757800199338e-09,5.030965638321851e-10,8.4819053139569e-09,-8.130881920173898e-11,1.3122327569076906e-15
15,-0.41767920293794,0.17030345228803553,6.569973934328474e-10,-4.0559087229420155e-11,0.11057675353621263,1.721275792905541e-08,-6.54441462523761e-09,-4.7891006993427965e-08,-2.6830420649104347e-08,2.7713306405274807e-07,-0.2290652105628143,3.727917405923608e-09,-4.517338623798812e-11,1.934384494944874e-08,2.58237760038596e-09,2.330848218878856e-07,-2.680517677614014e-09,-6.948799949346458e-10,-2.4016505052043557e-09,4.999009307091011e-10,6.182030790870216e-16
16,-0.10439313446360274,-0.07343128816798865,1.5319065885297347e-09,-1.3254136312407785e-10,-0.03885765373761917,1.3146168728259133e-08,-9.11795485360016e-10,-4.757171616354139e-08,-1.4348908637662472e-08,7.156241296213395e-07,-0.13304322190670276,3.0311238585019242e-09,-1.5495441878270655e-10,7.3738247036159166e-09,-5.253931983049964e-09,1.5423723492835606e-08,1.6855231516066382e-09,-2.7708953093298497e-10,-2.199232723883171e-09,-9.90162396790218e-11,2.9857507668041815e-16
17,0.0872591246756863,0.1571837860322868,2.8445544534741696e-09,-8.416658646333432e-11,0.04504312082622569,-4.2466712871919166e-09,9.454810651399518e-09,-7.565932166886391e-08,1.9542337872241466e-07,-2.9619209079845277e-07,0.09209426759052933,3.653879535843788e-09,-7.474278658794705e-10,3.6091687763417646e-09,-1.832178525952924e-08,6.916920790300818e-08,1.6209373871357152e-10,3.5089200720928894e-10,-4.547935899407163e-11,-2.604292711930016e-11,3.575332992211018e-16
18,-0.28613673838248,0.3926654881147146,-3.991179424560614e-09,4.2797380431767486e-10,0.12725149900251,7.024413190438034e-08,-1.573581791584032e-08,1.0268902680965475e-07,2.1738922985348186e-07,8.393891696156786e-07,-0.21499025746467604,1.1852111948124078e-09,-1.2289121630038036e-10,-1.3816472063665763e-09,-2.2983458965435827e-08,-3.133481223938084e-07,-1.0393140280470434e-08,4.1466729159953973e-10,6.365410526801285e-09,1.0549832868194872e-09,2.3266042591315994e-15
19,0.34521187737674003,0.142966568362658,-5.255627299124445e-10,-8.13862842613287e-11,0.35170553859838044,-2.0599341709389568e-08,1.738127858059036e-09,1.0323526252950521e-07,-2.7143495159864806e-08,-2.844728690110099e-07,-0.02521564759968609,-1.7617373901706245e-10,1.8987937530826992e-10,1.419394734473306e-08,1.144407396063839e-09,-1.7057609769111082e-09,9.625780272685958e-11,-7.584071682093679e-11,-3.360855906292884e-09,4.177856633780577e-11,5.296069533638535e-16
20,-0.25836232708078966,-0.05067509485242779,-3.216466067625036e-10,9.586103608225528e-11,-0.0875140922365964,-1.7327549966042466e-08,2.446527657003726e-09,2.9720898811480545e-08,-1.6533537295672363e-07,2.825875181633464e-07,0.11800914185797003,1.005542749509447e-09,-3.0986936031080436e-10,7.295066595507799e-09,6.763895782498867e-09,-4.338919197544033e-08,6.150359729427575e-10,7.922377344264393e-11,-3.1407685944194463e-09,-1.5127701566734156e-10,2.853904487425222e-16
21,-0.17727314452840742,-0.09375147621401261,6.346095456994045e-11,1.525542240502316e-11,-0.46065588195472407,-5.1428264536725055e-08,1.6334056305290193e-08,-2.644609309321311e-07,2.185432785919983e-07,1.6233897165429667e-06,-0.11790240748257286,1.0843299709531137e-09,-2.126987036409826e-10,-1.071317144718531e-08,-1.724819393984344e-08,2.231174158207061e-07,-2.769047212120186e-09,3.318400785886776e-11,5.682991958966266e-09,3.0326876285843157e-10,9.414279983892762e-16
22,0.026085310836859756,0.5974620532447179,-2.4038699568572548e-09,-4.43748645007026e-12,0.43254231318109604,-4.107618885654252e-09,1.0882912033843232e-09,2.458123523618738e-07,1.0949500126034017e-09,-1.258614173993422e-06,-0.20223260739350607,8.862124821419799e-10,7.082672588408522e-10,7.25284370409196e-09,-1.4308098334175207e-08,-9.975695533515072e-08,1.9354185224959575e-10,-6.731305258469381e-10,3.116349950663122e-09,1.0134466968967151e-11,2.5280585026473633e-15
23,0.12720019149057674,0.06602029720892436,1.2962659977012577e-09,-2.8466894115407602e-11,-0.15218980267450483,3.900429587297416e-08,-4.683161563108712e-09,-2.3088634754087067e-08,2.394693968676975e-07,6.57231228218258e-07,-0.1753003202228431,2.6324039778221394e-10,8.897761962444427e-12,-3.3218162907855397e-09,-2.6147031929575973e-08,-7.881302166445892e-08,-2.5176518347316476e-09,3.623884705026268e-10,3.1072613744173583e-09,1.0392069705309794e-10,6.30236033802681e-16
24,0.024385067362561276,-0.1271787499588025,3.152919824892167e-09,-2.011292009292194e-10,0.22350479074763302,-5.5982981432686416e-08,1.2139812758673284e-08,-1.7583842863017063e-07,5.749887477778104e-08,-3.56619296815186e-07,0.04774700871088155,1.2288666472343732e-09,-3.801170576895165e-11,1.691848832427803e-08,8.927819383297911e-10,1.7705780393922899e-07,-2.493897181213983e-09,-4.403227825487254e-10,-8.898395948038484e-10,5.651119717439484e-10,4.1751777139510543e-16
25,-0.14585491755855648,0.031004943736869812,-2.5895939494922012e-09,1.223604626066355e-10,0.0887539295346717,2.8354803752357605e-08,-5.856572248702247e-09,8.812340383801409e-08,-1.3971903622608806e-07,-2.613532523731976e-07,0.1745450516343865,-2.430881921265931e-11,5.390431572987824e-10,4.3527256190015184e-08,-4.736531926874052e-09,-1.4964165018227504e-08,1.4886673006505105e-09,-2.8984140609101096e-10,-8.286589195209693e-09,-4.3839233038558446e-10,3.8552451218747276e-16
26,0.22985630019463546,-0.03891765088670805,2.4933983567554103e-09,-9.952291202532942e-11,0.13441812709501075,2.3966509406399272e-08,-1.3260271403050389e-09,-4.561079280235303e-08,-4.8762514970324133e-08,7.522374843027535e-07,0.11164846323210942,2.6278385157322724e-09,-6.102914321568453e-11,3.8336885097023377e-08,-2.963960300176975e-09,7.877663729671802e-08,4.461909153567409e-09,-2.52523871042585e-10,-6.788644442597136e-09,-5.820942355379407e-10,7.21202448694103e-16
27,-0.0356044351510038,-0.2079589204124799,-1.3938164940786724e-09,2.645593237530897e-10,-0.3496058493088745,5.897637643179077e-08,-1.0202585088229366e-08,1.1581385280998169e-07,-2.5316032692054846e-08,-2.83821453700428e-07,0.03861994031941273,-6.225820448880982e-10,-5.267459276012026e-10,-1.2710030554072271e-08,4.8020573795593685e-09,-1.246049972439267e-07,3.2050868245233136e-09,2.190823885001215e-10,1.8300570744141792e-09,-4.714096461685925e-10,1.1248362506305157e-15
28,-0.1912432429753572,0.18608687628101322,2.7251978687743966e-09,-4.670181020046169e-10,-0.06682777772055239,9.885742606463577e-09,-2.3956526282859197e-09,6.675856561999538e-09,7.539938856604422e-08,2.782325965178245e-07,-0.3058359314667954,6.39864473905849e-10,8.227229847911077e-10,-2.397592682029659e-08,-1.7685659328085107e-09,6.024653154135251e-08,-5.658841074548948e-09,-8.894006882430132e-10,8.428179156319549e-09,8.969472576236988e-10,9.091240138309337e-16
29,0.32651118980940236,0.0547148883104232,2.1722916280174625e-09,-2.3466319028496914e-10,0.010332010197922795,-5.884756638149108e-09,3.906607175339222e-10,5.190768240237453e-08,-1.3673177987755247e-07,3.5719428770342176e-07,0.07964393010605857,-4.959924155011107e-10,5.4727641750275825e-11,1.8013019173479528e-08,3.546540448904484e-09,-5.3872888788886186e-08,4.009111272129662e-09,4.3178046194350915e-11,-6.102826747428347e-09,-4.5790966550778196e-10,4.4402738932859227e-16
30,0.37733430925331723,0.031066085067543207,-3.1153236344850827e-09,2.1323304545480697e-10,-0.07746909503734443,-1.3761313290283628e-08,-7.94413256249675e-09,-1.5880545201074625e-07,-3.6927435120848173e-07,-2.034186417976258e-06,-0.5472787804533229,2.547782610698348e-09,4.2723952484559694e-10,2.36912858983529e-08,8.16223202654981e-09,2.040836540873059e-07,-5.206307862257176e-09,-9.007285104546204e-10,-7.890173792102217e-10,5.294727762781767e-10,1.5121134445603802e-15
31,-0.46922013960401254,-0.24765337299898452,4.4916339148482615e-09,-9.579748061888988e-11,0.2912577696741537,4.01163800754778e-08,-8.578197438567203e-09,-2.756122824271179e-07,-6.421026107344963e-08,5.775501310534281e-07,-0.10068890855546662,-7.719644994212173e-09,1.201183203314841e-10,2.614144026247267e-09,-3.3910699231282093e-09,3.4045396340998124e-07,-5.218525977014957e-09,1.266636607909601e-09,4.1946567573558635e-09,3.992277756211665e-10,1.804021730927632e-15
32,0.06860041335573451,0.002032169606101761,-3.8009514041046255e-10,-7.033475097641389e-11,0.41745741365646455,7.913409549170636e-08,-8.759617060893378e-09,2.941125896160912e-07,2.1765935290241067e-08,8.495774301842118e-07,0.396923210982683,-7.257012647060579e-10,4.480457333879491e-10,3.121061431521355e-08,-8.11794490939051e-09,-3.285817392062462e-07,8.534137936264119e-11,-1.955479742433812e-10,-1.2172261131329631e-08,-2.9510045026093917e-10,1.6593829806985961e-15
33,0.001237810640933291,-0.1445528416607498,9.85645876589304e-10,-2.730469156846235e-11,0.1344223488649865,-1.781466719280589e-08,1.9422020800983174e-09,-1.406043279583713e-07,8.987132260607211e-09,1.0471451654670005e-06,0.43246108742954004,5.120235194763356e-10,2.636233133781465e-11,-5.140712960871596e-08,-1.1218111342853679e-08,1.1055535958925944e-07,1.7127668077224212e-09,-3.5372631896051637e-10,1.3352763257937217e-08,5.906947657787279e-11,1.4921834433984854e-15
34,0.07915392610886908,0.15148034327938534,-4.0316713987412797e-10,-2.005432385837433e-10,0.15697220978938495,2.5501908623021263e-08,-1.5384688528365846e-08,3.7632495675232747e-08,-2.3084623369112878e-07,-5.516612625600104e-07,-0.2367425081325409,-3.6746078106735967e-09,7.994649034714094e-10,-1.4265272324509581e-08,2.18002573183166e-08,3.835090570114552e-08,-2.83378651794175e-09,1.3082584282119846e-10,1.213234021059384e-09,3.5977914305531863e-11,7.756034435386136e-16
35,0.12076041706369592,0.017524027421991047,1.632678808476294e-09,-1.9919862271719975e-10,0.3660846868439258,-1.737897110769271e-08,3.937731708601342e-09,-7.20929635364409e-08,4.1042227160240086e-09,2.8422869369215675e-07,-0.030902754146825858,1.650784601206731e-09,-7.35956588436581e-11,-5.385592549288394e-09,5.107086498764169e-09,1.5293096611301848e-07,-2.1964831517338893e-09,-3.7722711639218056e-10,2.5196488719243793e-09,3.636470103380164e-10,2.481779668522857e-16
36,-0.04968901838338392,0.19498364686326314,-3.5776280370695577e-09,3.3538967064317097e-10,0.146465884587558,1.7304620547262117e-08,6.191238451818196e-10,1.2481251598916998e-07,4.792659127894616e-08,-3.0959714418798967e-06,-0.35788433135942294,-1.6579196075359147e-10,-2.178970286809915e-11,2.3867793561005435e-08,8.703293722213748e-09,-1.3836842105430236e-07,-4.3334565454251905e-09,-6.707547721190778e-11,-6.670158451613228e-09,3.8347846057461277e-10,1.0727269586520266e-15
37,0.02252068202346392,0.026975952509975278,3.792177783372246e-10,-7.567820244625114e-11,-0.11074155512597926,-7.575846359096639e-09,-2.3158894016497887e-09,-1.5656247515094535e-07,-9.756685166728563e-08,2.384020695300748e-07,0.1564820981794143,-2.4313347506767268e-09,3.50121577007991e-10,-2.2166907604620478e-08,8.803987394797805e-10,1.8274706348186953e-07,-7.13631708414153e-10,1.592873657816794e-10,6.369615800951023e-09,1.1939832975126682e-10,5.623233969444441e-16
38,0.012462669083637712,-0.15778750087235946,1.8976307843338903e-11,7.671736069112713e-11,-0.03906011214803778,-2.036650698349768e-09,1.4342595920264502e-09,-1.8024536506400235e-07,2.2458973271410887e-08,4.7680779463599166e-07,0.12838166767838705,7.025651135622764e-10,-2.9276189246029826e-10,1.5016826313690723e-08,-7.63714347708569e-09,1.374903830231311e-07,2.601669169596116e-09,2.0987386412367904e-10,-3.713700822555177e-09,-3.162258618345402e-10,5.14690478379534e-16
39,0.10880516998675986,0.2761235866155588,-2.731331944109947e-09,4.532675026145542e-10,-0.005267537889160279,6.74000705030639e-09,-2.202893282338917e-09,-7.679000901816835e-08,1.4124439852089554e-08,1.1624032943136076e-06,-0.06506748456336911,2.718849027284699e-09,-9.404559294985562e-10,4.946392832654023e-09,1.0249519196965737e-08,1.0635401109099218e-07,1.1129208776338578e-09,2.017922436458019e-10,-4.792734679178595e-09,-1.4691358459295394e-10,8.399237201445551e-16
40,0.07035653870247038,-0.015779708927696975,1.649610138713801e-09,-3.3054067932810363e-10,0.20348591154204626,3.787858609063943e-08,-5.663047719157337e-09,-3.2906989008707477e-07,1.0014396720214869e-07,5.146169610448226e-07,0.28861682912938846,-6.128824957225354e-09,1.592976290027521e-09,6.470963485535886e-08,-2.184857930145022e-08,4.0625460379084544e-07,3.943317629026555e-09,-5.647204680335298e-10,-8.433209033875677e-09,-3.225114121889385e-10,9.891577016106728e-16
41,-0.17139089657220707,0.03426545847290967,-3.5541594887571757e-10,8.503623433816517e-11,0.12400279476489327,-2.6636620615791418e-08,4.9290911919024245e-09,-1.5416880830287916e-07,-3.314589728381501e-08,-2.726199033187271e-07,0.3180335640215368,-4.922394061367824e-10,-2.4620072004184887e-10,2.477354860488945e-08,1.2967740365028846e-08,8.326826167470713e-08,-4.0800692533739247e-10,1.8447298453605574e-10,-6.7033146741724e-10,6.719836679832704e-11,1.5931975865404162e-15
42,-0.26032997921009426,-0.13141872669314167,-4.5771880440420825e-09,3.259013181748611e-10,-0.31890027260601167,3.871442202409148e-09,1.926531717087645e-09,7.016473602128315e-08,8.850444480415498e-08,1.8021206443785687e-07,-0.06855736743447235,-3.229856751321735e-09,3.791040373029469e-11,2.1552899503313183e-08,7.813707900649301e-10,-1.0420011936629336e-07,-5.213769778324856e-10,2.452788146810954e-10,-7.200702554620991e-09,-3.589635552236729e-11,6.149995100044812e-16
43,-0.39711207292155404,-0.09434793364042701,3.2879744159874436e-09,-3.3260172311013673e-10,-0.24916593177113852,3.3954349637488335e-08,-2.2437401226262435e-09,-3.0767356870575746e-07,2.7688768388517415e-07,-1.4541001169821044e-07,0.24368819994123783,4.741777885597896e-10,4.1600029363376024e-10,5.876147311789648e-10,-2.199103404292111e-08,4.039480463458034e-07,-4.428040202304057e-09,-2.0824638514933868e-10,3.0177532001074425e-09,5.902124071053248e-10,1.3499119358570385e-15
44,-0.10138907160630327,-0.20358741684785037,1.1273663251321525e-10,-2.0556400878275424e-11,-0.1006379768504313,2.3627306826312644e-08,-7.046022257702544e-09,2.1511400993823315e-08,-9.132920205517925e-08,-7.668836891072672e-07,0.22470117728270292,-1.2736490214950618e-09,1.7063524741399091e-10,8.145152247118759e-09,4.079635814390435e-09,1.1814521400088651e-07,-1.3005247933260689e-09,6.367689818628178e-11,-2.3357054658446064e-09,1.460181388779e-10,6.347709149785495e-16
45,-0.430369625741757,0.47463251866888,5.759370789723344e-09,-1.0676491119347065e-09,0.20713734897414318,1.4117622237040661e-08,3.923417199306646e-10,-1.3238606070414827e-07,6.165912833297482e-07,3.4340382248920776e-07,0.005765688724440301,-6.567167535880561e-09,4.334306289409813e-10,6.560209766040548e-09,-1.1710665732489814e-09,2.833353536513261e-08,3.733959855829923e-09,7.601492434773172e-10,-5.4510510159519465e-09,-4.2772237262970504e-10,2.4139740093707585e-15
46,0.12955957882380215,0.1252499171751975,2.8035969220149707e-11,-1.484569544873572e-11,0.019680033494147223,3.633625743175439e-08,-9.084123481190682e-09,5.381104369039935e-08,-3.7984786696240724e-08,3.5238056753095215e-07,-0.0797075432414498,3.3753147497171893e-10,4.5104153044252314e-10,1.115663553208357e-08,-4.557771203473563e-09,-2.654864100781751e-08,5.501339439334049e-10,-4.618175054611068e-10,-2.1107153193224842e-09,-1.2934764643103645e-10,7.392840887837808e-16
47,0.29882971945507725,-0.07900182952617364,1.917463210538789e-09,-1.6139956097643665e-10,0.24544383373692394,-2.6895495804438174e-09,6.638910827062427e-10,6.432910332199171e-08,-4.150656738449721e-09,5.127861088249919e-07,0.01724358990639116,-3.9757336630491785e-10,1.3390980327213537e-10,1.3395839791596753e-08,-1.2359825947547316e-09,-8.055347473084895e-08,-1.1593598620192325e-09,-3.5902001854158086e-11,-2.2595336730130144e-09,1.8137711662046018e-10,2.718882166596583e-16
48,-0.13002019175852766,-0.06173587692546037,-1.4910311802148124e-09,1.155330637253848e-10,-0.06389078816334504,-1.393036864680286e-08,2.180936366019074e-09,3.145733572240683e-08,-5.714513743454441e-08,1.1585916966927456e-06,0.21172790362555807,6.305651889580797e-11,-1.254936473443454e-10,1.0262415802569924e-08,3.646678090139105e-09,-1.3418867600423212e-08,-2.821586543621038e-09,-3.205670290714257e-11,-4.348208837261225e-09,3.617507909436761e-10,6.669341775949487e-16
49,-0.042623105431849426,-0.22653127743003407,-1.8056982731061327e-09,4.176503084998799e-11,0.0491123646417823,4.297546582227724e-08,-8.78336285512404e-09,-1.0174892771386279e-07,-8.62484476199521e-09,4.373045150440902e-07,0.17239262979385228,-1.3056391328741769e-09,3.347743402141285e-10,-7.942134077135177e-09,-1.4613818028635407e-08,2.563348121265019e-07,8.760929865684469e-10,2.5711865184977357e-10,1.828302733167253e-09,-1.538683007233383e-10,7.80196488665077e-16
50,-0.3576081314457945,-0.03779711135297532,-1.0598481726099775e-09,9.815262070561216e-11,0.15091172350736143,-2.5820281867455774e-08,3.1515311813131927e-09,2.0304741005228166e-07,-1.4148813151648731e-07,-5.965344640479486e-07,-0.3258104248503068,-9.667521679566395e-10,-5.91646106937085e-10,-7.041248172023895e-08,4.076179398117448e-08,-2.5103466927411944e-07,3.0874824550296276e-09,-2.2849434906549275e-10,1.1129528222630913e-08,-4.2337157976461703e-10,1.6475290452647695e-15
51,-0.47900185871950274,-0.18527309960278915,1.8021174369399137e-10,-1.7325219298668825e-10,-0.13332635991634142,6.1866175142880064e-09,-9.30821980041005e-10,3.002195441415001e-07,-8.607124332704608e-09,-2.6258499050135775e-07,0.13626687658419792,1.0655344076146954e-09,-1.7567611719450284e-11,-1.4347893754172725e-08,1.8565970764136512e-08,-2.5434271176683065e-07,-5.167505730583428e-09,-3.707433373735319e-11,-1.0733930513092543e-09,5.549989079287531e-10,1.3968155435253357e-15
52,0.051736380204376695,0.009390305152097655,-1.19530220511177e-10,2.322711274719755e-10,0.28299866498435533,2.838421251510903e-10,-4.820937986218642e-09,1.4037282280998653e-08,1.0166796086952257e-07,-1.2789062409090945e-06,-0.3273932000444875,4.76565361346294e-09,-8.131158567707447e-10,-1.3602922410010931e-08,1.4879498638417643e-08,-2.232184692085859e-07,8.970107009606543e-10,-1.8715242514912543e-10,1.282281685346942e-09,1.5737970076993603e-10,7.69504730973428e-16
53,0.2038158335852983,-0.02713920042353874,6.797175405771243e-10,-1.1702856364658288e-10,-0.1986379275191503,-2.2533766924886373e-09,4.133345078423216e-10,1.4667843845767026e-08,-9.040773320950768e-09,-2.6741773041794037e-07,-0.007818494418016237,1.4008439570907836e-09,-1.6792369790116725e-10,2.1727680384053816e-09,7.944205487615385e-09,-4.0459365704959005e-08,-4.494912455481684e-10,-1.4693706446229534e-10,-3.565734085601846e-09,1.0044948642947034e-10,2.4553537056750554e-16
54,0.16577804335319257,0.08558714747872048,-1.3117538203726476e-09,1.7608265001294547e-10,-0.1846658973756264,-4.466526542200311e-08,6.848543976389378e-09,-1.4126025044136625e-08,-4.4779102092995515e-08,-1.976700232386719e-07,0.2852871611180684,-1.2340544006323503e-09,-3.246398252150051e-10,3.441455368249913e-08,9.304292488375443e-10,-1.894343804043075e-08,1.8443022022779365e-10,6.485083939988942e-10,-9.023791705184414e-09,-1.8959344985354336e-10,1.1370309348897365e-15
55,-0.26765901744068993,0.0459369685794249,6.608496898782824e-10,-1.3479528223510204e-10,0.053278351689682285,-3.587031392401907e-09,-6.5135845543195375e-09,-1.0232363345519246e-07,-1.6437792827936337e-07,-8.61573034027785e-07,0.16849028480062728,2.232271759962639e-09,2.1527073638347724e-10,4.55673057238315e-08,2.383487304887747e-08,7.813859989602712e-08,-3.683386801079866e-09,-6.059879661192728e-10,-1.0163891687488269e-08,3.912900500304111e-10,7.017915506660285e-16
