,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 0, 3)","(0, 0, 4)","(0, 0, 5)","(0, 0, 6)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 1, 3)","(0, 1, 4)","(0, 1, 5)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(0, 2, 3)","(0, 2, 4)","(0, 3, 0)","(0, 3, 1)","(0, 3, 2)","(0, 3, 3)","(0, 4, 0)","(0, 4, 1)","(0, 4, 2)","(0, 5, 0)","(0, 5, 1)","(0, 6, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 0, 3)","(1, 0, 4)","(1, 0, 5)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 1, 3)","(1, 1, 4)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(1, 2, 3)","(1, 3, 0)","(1, 3, 1)","(1, 3, 2)","(1, 4, 0)","(1, 4, 1)","(1, 5, 0)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 0, 3)","(2, 0, 4)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 1, 3)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)","(2, 3, 0)","(2, 3, 1)","(2, 4, 0)","(3, 0, 0)","(3, 0, 1)","(3, 0, 2)","(3, 0, 3)","(3, 1, 0)","(3, 1, 1)","(3, 1, 2)","(3, 2, 0)","(3, 2, 1)","(3, 3, 0)","(4, 0, 0)","(4, 0, 1)","(4, 0, 2)","(4, 1, 0)","(4, 1, 1)","(4, 2, 0)","(5, 0, 0)","(5, 0, 1)","(5, 1, 0)","(6, 0, 0)",error
0,0.4586430556457032,1.3120587216651067,0.3422064261847476,-0.11581679701642936,0.01799993573098449,-0.001270525847125,3.301063002374891e-05,0.8165469064047592,0.2621483325368992,-0.30760998223146707,0.08619461655761196,-0.009454028996849384,0.00040673849965362427,1.9633308507037128,-3.7529061686559864,1.8341553414025977,-0.27280179948076855,0.010241500972280299,-7.33424673475912,6.663328722822939,0.595991915628332,-0.3360849247992883,-93.90079174256175,73.73076375305573,-12.598467457676747,129.2666526588,85.36775471079591,1662.7890989350763,-0.37550720096527285,0.604661138408427,-0.08021543977343892,-0.002244965560635609,0.00046497073415150206,-6.500775450000757e-06,0.6375633013569069,-0.19347529902556238,0.06673677021064073,-0.00933216172669793,-9.56705431891941e-05,-0.9042915058747489,-0.4545279520734695,-0.01966677260075045,0.05895384627989664,-0.3948491391078335,-10.279661516430167,1.607028141347314,8.427936783046391,-3.3367388354851073,-18.48890433970473,0.04717626023352173,-0.2544911553299673,0.05563027267609472,-0.0020410202057581355,-2.5765995416073212e-05,-0.4732687262831523,0.17940754676236992,-0.02714843100070735,0.0020396373905919724,0.5081039497449762,0.029536777313868612,-0.11541535624754107,1.4435868745343878,0.9424172360458734,-1.6383642028759908,0.01614554816589959,0.024376928976248727,-0.006445668052865489,0.00019421219071299024,0.12025895726123775,-0.028944231191705416,0.0021775605960766622,-0.09432454120224132,0.05487724604291744,-0.19189422518477262,-0.004763550018255123,-1.223632384673122e-05,0.00018551010001959374,-0.012502009211350293,0.0006258941228943389,0.005074275599752612,0.0004306328687351686,-4.9264950318105995e-05,0.00046244884245739623,-1.314342438386487e-05,0.0016239249837529403
1,-0.46610308295225156,2.2475473802525,0.29244160702771926,-0.13821250479086813,0.02430850113099085,-0.001822621990934668,4.9043133105937064e-05,0.17626523666260963,1.6658281927028327,-1.080273397248817,0.2513317726783928,-0.024779444637557213,0.0009394888113385159,4.955712228236205,-10.630928186320485,4.2854657051391385,-0.550929277734217,0.01836153645185712,7.7136613288584215,-5.049944073667689,5.237809667160931,-0.7958861452677599,-179.72776396215454,128.72994505330917,-18.444318610880828,-222.60017658246807,134.99313933735448,3444.9120902698305,-0.31922897586314014,0.19390373923423582,0.07342800458578891,-0.025523317654876143,0.0017476898295775145,-2.314084186862326e-05,0.8497315551330331,-0.5509021541558599,0.22505815061565393,-0.033105322287639405,0.0009808733620120108,-3.687989842849447,4.832141367481896,-1.383837914096583,0.16599007347906758,-4.9707159076729255,-5.301529541578759,1.2142521569580964,-7.090111137692247,-12.650973227902796,89.37463862427603,-0.1724804358230143,-0.14902875131393434,0.027094722077794828,0.002229985551586062,-0.00021841689212270398,-0.45543823738162015,0.1139492282736807,-0.016075868347771805,0.0011509393632974999,1.6962108995384648,-1.0814544663230334,-0.010932492025652163,1.5101370768045115,-0.07757814027143795,0.7445394372014391,0.06518009101178139,0.012835777109541126,-0.005864529243150091,0.00012771039435926406,0.10992871049167152,-0.009342392585229842,0.0009732135597484773,-0.26966078404889005,0.1314298449478104,-0.20254794959796119,-0.01053581084920924,0.0007415189148014222,0.00020114019982922558,-0.011469984908235697,-0.00040140726376150515,0.01295213438458933,0.0007668001665065043,-7.059266918481001e-05,0.00043336989677041516,-2.0789105459570147e-05,0.003791025618559982
2,0.2951653438481193,1.7144350200493093,0.4704044818853403,-0.15792050630607923,0.0240798940450166,-0.0016538691841259906,4.162950700618548e-05,0.23955310638155547,0.43214986708432335,-0.4198015572015805,0.10010349753363013,-0.009103142494398253,0.0003516881298200429,3.5789742896629217,-9.47387869422283,4.222378060581242,-0.5910347272845549,0.023485534951539433,-1.5170745683015383,3.9253953760640456,2.901887798304216,-0.7171141915946926,-147.1663779231701,160.82510330415744,-27.48425865413037,31.2188104833981,188.07614807884465,2874.521080098435,-0.6265579679022368,0.45155525152057435,-0.032450372046428866,-0.006528841080081921,0.00015364904814930622,2.3684566557038967e-05,0.5704917783329995,-0.21687434732319444,0.14940207182723686,-0.028334305796320347,0.0008043276091675433,-2.708486313669047,1.8380669711343884,-0.6567879826562475,0.12791437048557186,-5.1521721340649975,-13.87601465803408,2.331798726763097,-3.2572489959084123,-6.126563460606917,11.020852163714949,-0.03491784081386254,-0.2735079469768376,0.053643701803915964,0.00029047070514369097,-0.00015147566630152284,-0.561171158979465,0.17857028153317422,-0.02680267932030661,0.0021742271857428837,1.401571045793217,-0.599603137358331,-0.10337001233426846,2.8278132451363263,0.9404446615867137,0.5248701199760148,0.042463109003437166,0.02839876193869377,-0.008672856367057329,0.00020081621248310428,0.15828212966721855,-0.029261419789313847,0.0024620802410486864,-0.2480815448296272,0.12709513082816137,-0.3355461763971572,-0.0087877061548606,0.00035233823411828357,0.0002922428855143902,-0.017381583519776603,0.00022100408890411358,0.012993320207988858,0.000715457611338747,-8.452629320205934e-05,0.0006687367936313885,-2.0783054797625046e-05,0.004553839343135289
3,0.041799014064399675,1.4946729545037465,0.20566756151511412,-0.08528261929772551,0.014452811158421716,-0.0010741705557644379,2.896108095133483e-05,-0.023645364764011356,0.4383955414611762,-0.30413174295448897,0.0869456542489897,-0.010240206595406753,0.00045134858538113665,2.335830292389459,-4.914289125089844,2.018309918974916,-0.25501772727244054,0.0075975581105778844,-1.4873720377626682,1.3070688942259494,2.15417043895863,-0.4432157272681927,-95.81013352727274,92.66191216405605,-17.30790653648546,118.88105637299714,-29.812016468519232,1414.4636505501967,-0.039864807399630664,0.435016089827111,-0.06977324495921883,-0.001033932433880877,0.0004041010734090744,-6.517156703098731e-06,1.0792628194579217,-0.4359173289838467,0.048649322459665356,-0.0034708659460518376,-0.00012664919626728666,-1.448467830745507,0.25880214331267837,-0.176244509038332,0.06869280782656584,-5.9054247617755635,-2.4997285410162817,1.0178543920693812,15.772169684528876,-0.9152898460132519,1.9309075168321215,-0.016700414757526136,-0.1760781647987671,0.04613095601113288,-0.002021670079411401,-2.3450863998316523e-05,-0.5781128209381878,0.22127507138472335,-0.017531744763807866,0.0004237455726744596,0.6130445850686899,-0.18079533066681286,-0.08407622280191318,2.110274913069878,-0.08799365714091678,-2.2116097010755027,0.02375872343524385,0.012923780181830657,-0.005119297791107692,0.0002009932726541652,0.12861470241723405,-0.03211575499608732,0.0020423721759255664,-0.10402398865815488,0.06305769118577853,-0.19275686085506116,-0.004982102642730639,0.0006183829002169706,0.0001222069485972825,-0.012351796342438291,0.0008101180844571898,0.00557711614386814,0.0004042308647599203,-5.79480960334144e-05,0.00043121041961535116,-1.1636366314637317e-05,0.0012812637780626876
4,0.37177671645828925,1.3860729767083115,0.07125877383101425,-0.03462310862905284,0.0059181587262668,-0.0004150975052597339,1.018284328694111e-05,0.6777211662273903,0.1780462466852537,-0.16235124119010003,0.028325486723906668,-0.0012775151513284566,2.2338732954121227e-05,1.536326162505575,-4.297427160867425,2.368893892345545,-0.406017057533095,0.020396251370975338,-3.3770970724146565,-0.7833932233583027,1.9184962539144834,-0.3860212951494555,-80.30134171375903,67.80478023671208,-10.612740408649074,52.37065065938532,173.8240819470484,1493.221853300276,-0.18218403514731382,0.32038380218443335,-0.04356341141112652,-0.00047595029353961205,-7.027812644795108e-05,1.3437094973595544e-05,0.7551042404536852,-0.23347114563765414,0.08648102670922952,-0.012668059567007672,0.00012774060673747395,-0.9673472258834046,-0.05864283552861593,-0.039563411923191794,0.04442118408851636,-4.458007856028054,-8.473325711117639,1.1356239742046768,3.9335319553813406,-4.133423329606046,12.303559412551067,-0.16980997181978516,-0.1686073232554966,0.040915986105991356,-0.0010484532750073012,-2.900644836977245e-05,-0.5993676199836071,0.1662589428835557,-0.02831406625309696,0.0024663689387159037,0.6216591212419624,-0.20326096314457676,-0.08708543620378628,2.461890136762303,0.7518973495974723,-0.8086312561150351,0.07357226572887338,0.013480774067150378,-0.005598062939645933,0.00012811757819399422,0.15228888740924407,-0.02177472536678804,0.0018808365862310328,-0.11344163769416205,0.07769697818945964,-0.2899548511932699,-0.012549449889593896,0.0007797235999827783,0.00019162035067408887,-0.015639326408450442,9.022966559024681e-06,0.005686695205985137,0.0009437146639000547,-7.59602128086245e-05,0.0005732925203954515,-2.6123604398656415e-05,0.0016501822853129894
5,0.022625967383682874,2.0453039119000227,0.2646269580544157,-0.09851284663641297,0.01740274283656026,-0.0013880555377379531,4.0085416948593225e-05,0.5734102805336152,0.671303680085142,-0.6664516789438224,0.21409346215510183,-0.02609265715411546,0.0011148256911430524,2.627606423655349,-6.244347147210874,2.9509960073050685,-0.38810339050119325,0.009701304215760542,-15.474688854437446,6.581135683622165,5.939616080077641,-1.1018466821380066,-126.092016669043,177.8695875981598,-36.88206069295234,541.6928104514068,-288.2549928456424,1782.0068914372605,-1.0227121823248413,0.948796351731026,-0.14033908259591044,-0.011523611745367757,0.0024499283151218076,-7.962499001228128e-05,0.719050189177179,-0.11248383576448484,-0.12233221006886641,0.013647296576984047,-0.0003806824330042369,-0.8548034355246301,-2.2024992811098585,-0.06275896802774028,0.13093658114047257,-5.675776392639904,-5.660655004049261,1.536693442371643,22.776593792418453,2.97572767423884,-66.6750972519701,0.005441480846637585,-0.3429932754401946,0.10291226355397068,-0.0062818854976207025,5.998864325101839e-06,-0.5916127309872783,0.3055390079991618,0.011014475115026734,-0.0031138677222015618,0.4823968963541949,0.47471448190044274,-0.19072645684444245,2.5214084268896073,0.5192452963490268,-2.7929006932945697,0.035893937379614035,0.0178625412207157,-0.009783887076144008,0.0005385025386256148,0.15577887361398757,-0.07351897492945358,0.0030999665632635426,-0.10655885192237724,0.03578350019931098,-0.2086583763047205,-0.0077765306265684285,0.002020364817448099,0.00014672581081077215,-0.016517383684777176,0.0033881670243585404,0.006550740130284768,0.0006266354811668664,-0.00013651830297256907,0.0006114329037810156,-1.7855743600336807e-05,0.0031679443662128628
6,-0.26654328131705235,1.5949251085886198,0.40885907997549775,-0.1577995787950979,0.025736462575700968,-0.0018739332868821779,5.003043171447029e-05,-0.2292679369890962,0.751385232757336,-0.5291805661577982,0.1424657313005211,-0.016788877168730676,0.0007423586948227187,2.9453321636505025,-7.016912741735105,2.4235205536908637,-0.1911164419733784,-0.0017177786015705188,11.55888419752111,-8.831349871772943,6.357805997082664,-0.7170613371562027,-99.91375321867065,104.33300601767769,-20.570749701220393,-150.37141484067433,-146.56016278857987,1408.945139900101,0.364332462154852,-0.19894604623859946,0.13997201134718518,-0.029383730804444952,0.002070956400578916,-3.8594331175001786e-05,0.10948208547372629,-0.271409005593918,0.09018154940479572,-0.01055632618743152,0.0002475103465151701,-1.4616697751001375,3.2689762861722187,-1.2324795812805878,0.1417447237280638,-5.3326860684188375,4.6591964519952285,-0.42802826980059194,4.178271142077904,0.8303254580604289,49.861734000935485,-0.021607639039797344,-0.03974407447441178,0.00029722429718815474,0.0026897158260469015,-0.00019625297186710877,-0.001955985875689903,0.021491758878325662,0.00648360839825024,-0.0011379353874851478,0.5206164625645808,-0.6285361993283427,0.02714557174319565,0.4452229447611913,-0.5563227904873074,0.15007944565611098,0.002728405408552223,0.006513009114054773,-0.002270788198110986,7.1124568734662e-05,-0.004057617657951734,-0.002716519429115438,0.0002479943503811907,-0.08570741647694957,0.059869113283636644,-0.00474196548929684,1.167077752602802e-06,1.992771865115886e-05,6.525852729729573e-05,0.0004815626365080143,-0.00010369169133542591,0.004559725245218943,-2.1012614464260447e-05,-1.3989490850998632e-05,-1.5288970848658648e-05,9.336601252998507e-07,0.0020310792459208096
7,-0.7212398238372066,2.8834368504551042,0.34019741904909545,-0.16696966490895004,0.03014697415018455,-0.0023249742735843497,6.433718071774119e-05,0.43364484537733317,0.9120792429271738,-0.6614274562223805,0.18309957378981778,-0.02191378418975931,0.0010083872306509457,4.7127884159603965,-8.660463677604277,3.379339605107191,-0.4146860468239968,0.010473546295610814,-2.2320215175959106,-1.5210730699641317,6.829450758714714,-1.1038749708525586,-173.55504195857247,216.1225275246711,-38.387696454260094,268.741851115039,-131.80110874795355,1958.8899538046317,-1.201568332809342,1.1396856391299077,-0.16003946732537466,-0.00981211661334025,0.001979705156467216,-5.5156285742465495e-05,1.0902977281566333,-0.6783845396589445,0.08870304583854605,-0.0012132618294198316,-0.0009124207279706392,-2.691904032681478,-1.2343935916191668,0.009184253490875705,0.1230788425355811,-10.23939116731276,-5.105281540571411,1.5736265782461203,44.317337104745775,-12.184441117823155,-30.877922347861386,-0.10671655978174475,-0.41318425492618727,0.11956201873881467,-0.006562915268192374,1.2119771338768353e-05,-0.7302774288704548,0.3743601386409656,-0.041091555615861086,0.0020012731579768447,1.0506882059156855,0.25544087004529636,-0.21595234197160895,3.5325245674385712,0.492518208242096,-5.560519338717256,0.0702523613113806,0.022106779822427015,-0.011740408190709803,0.0005184733826665627,0.17941268774012586,-0.058272718438944326,0.003856335560319661,-0.17477329644490558,0.07270565820390451,-0.29932714194710996,-0.012657726577235275,0.002249017841498467,0.00024146388724478814,-0.018461296630608304,0.001699213135666594,0.009324496430407364,0.0009516766896192166,-0.00015665521030916793,0.0006762379278502217,-2.607028525838828e-05,0.005277663337099211
8,-0.11176285985763383,0.8743199805529585,0.0662218503246289,-0.031288789501060434,0.005995390957431243,-0.0004874073913011614,1.4023112712386375e-05,0.005884637741805254,0.2376123912416377,-0.22382132744111338,0.06193261211850176,-0.006872105504264259,0.00029312339078184195,1.4565370516125968,-3.6475641488775423,1.5368199618083533,-0.20907765949242174,0.007247515590793369,-0.9051748066166283,1.2682263449340212,2.523948496814427,-0.43766888008861704,-59.451042782530976,93.1000097112119,-16.23003773530644,115.69423451898888,-65.67207623149261,648.7090238869077,-0.09450644226268463,0.4272043243016922,-0.08864501661787647,0.002444825839359295,0.0003145815884638553,-1.1063841749443164e-05,0.1303983728170488,-0.14400636373342013,0.03709064643284332,-0.005113945812766252,4.337127367888549e-05,-0.41900141028318716,-0.8486200171589964,0.006863317550582337,0.0480373348275418,-2.256807912527279,-3.1959164470143833,0.5350206743476065,11.502144229164458,-5.099201137792534,-16.003727819493974,-0.03673726403290817,-0.1467712505967629,0.04646738768072367,-0.0029853011674883167,2.656770592316586e-05,-0.055167911672617365,0.09074519628764399,-0.006152260880950583,0.00023425296585656043,0.1179579696053259,0.2796940634683063,-0.08325876245118147,0.5953008687619672,0.4648268401698843,-1.214061379932474,0.018919146927548317,0.007048323757614708,-0.004370430573102369,0.00021276643657704454,0.01698437485144788,-0.020721870474487203,0.0010625239645752939,-0.022099404850508875,0.005440776658052093,-0.04065936814777116,-0.003353436616583104,0.0009692098741668034,8.240678378761246e-05,-0.002168118574532578,0.0009084441065296024,0.001330512073980078,0.00025175323776919644,-6.437728593052045e-05,9.106838104144767e-05,-6.856531921594495e-06,0.000930638043815337
9,-0.5655268892779669,2.153021123735111,0.410114585797168,-0.17054251221398647,0.02935532832993326,-0.002202875316454428,5.965481435910693e-05,0.5973474512298032,2.116733269267403,-1.367677095746295,0.3265500848410685,-0.03267903475464773,0.0012507296696036563,5.733095308463149,-12.737273244959798,5.686420359873097,-0.7986561956756741,0.029631773725598387,5.060821844638696,-1.1306385300989632,5.665926815668492,-1.077452649938456,-200.7362723049216,165.7300743390615,-27.198448247072633,-196.11769245718187,206.47869842684395,4106.456362982055,-0.9412956969400321,0.8606049258266611,-0.07720936933159439,-0.015280299290021948,0.0016636543664720754,-3.0084765105339753e-05,1.7362307533614958,-0.8226501498195624,0.2366238404304397,-0.033281736363382164,0.0007626278597501063,-3.2093051136323645,3.199814571627414,-1.1226717389789158,0.19098259657363004,-4.8550923451745405,-14.675518191988829,2.7347884034315655,-11.609595259709977,-9.416755537776908,68.60371166382265,-0.031617651805382146,-0.3589390991346171,0.08156009332796665,-0.0016330582191052146,-0.00014345682676064544,-0.9546710842102879,0.3578465905921622,-0.04104284369799799,0.0023342217714029598,1.600832809408943,-0.7229379995817382,-0.12211784452982943,2.4177692482208357,0.9341595197943668,1.363210287998612,0.04585498473088702,0.031803669904196336,-0.01058415712516176,0.0003222820286430269,0.2245066534821205,-0.05100861455730643,0.003372954987861887,-0.2848910947621057,0.14117002859434846,-0.3269956123039117,-0.009485035493384242,0.0006176415782472794,0.0003084838642513172,-0.02271994961697929,0.001116666678595557,0.01496110799258743,0.000767006270667324,-9.981170056208173e-05,0.000833167534970156,-2.2162914293640704e-05,0.006518197924576076
