,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 2, 0)","(1, 0, 0)","(1, 0, 1)","(1, 1, 0)","(2, 0, 0)",error
21,-0.3246480724993218,1.868207382473359,-0.007993563940709533,0.8737693338687332,0.11434524803063417,-0.8839377243325051,-0.19585426116059168,0.006894025247139411,-0.0027482951737087813,0.0021578705956763564,0.018522900741024532
22,-0.13581949814104755,2.601802764814552,-0.0014093422873095937,0.7058955074571202,0.153223571236331,0.23145209796008892,0.5945750557085501,-0.02683451739686117,-0.08165635662993409,0.0014674345448239447,0.016792754062641253
23,-0.31567221784913224,2.2129281288696157,-0.02522755762552215,0.6295752831617518,-0.009151424995081259,-1.3883665999375059,-0.48107218156896425,0.11740843631344497,-0.045900282030088946,-0.03321447463020349,0.076745477286119
24,-0.14530435205048267,2.379387299934253,-0.0030821745191941044,0.7734341394413491,0.07673145293335626,-0.8270706256811287,-0.3064222833255946,0.0021871441937890423,-0.02769567085583391,0.004443991271214771,0.020642665414491838
25,-0.12839215247296062,2.396134379952183,-0.013073586029555627,0.46355846720779115,0.03421567157928718,-0.9651113246629444,-0.22563203913381774,0.0336186922717439,-0.07515641978347465,0.0009014832849747884,0.023757701671767845
26,-0.4216944274845542,1.7716888688652013,-0.026892421538021617,0.6197668148430661,0.05746720066596023,-2.557018159245934,-0.7121441472218998,0.09537730146603231,-0.10816913743021384,-0.02905236442241297,0.07923856839271945
27,0.24960251821117477,1.056512573416828,-0.004254760385682023,0.4559696897011304,0.0763018733133527,-1.361547725244205,-0.2679061262533296,0.009338600649612245,-0.05391556612518894,0.00515772888117473,0.019149725776731387
28,-0.26798268801463854,1.8611587448707811,-0.015769852419956744,0.9114103340000028,-0.01705487999262889,-1.0044437396970713,-0.1836332829716797,0.028654209066919994,-0.05343460427491231,-0.004007531097715521,0.016094844708956207
29,-0.3803339195552449,1.7448396063833713,-0.005162970048469592,0.1485935484442713,0.12321771127084302,-0.5019124098427659,0.20158108284294024,-0.012210677741051418,-0.08123175358521662,0.009563138396267264,0.009356462548294683
30,0.5529627414928139,1.2992976418085593,-0.008819698220468068,0.48160684584522606,0.07287086273466514,-1.5709176735526595,-0.230568351648773,0.03442310638190156,0.05504201439283152,-0.009027611090448112,0.029556049635818094
31,-0.15073303148291342,1.876697014931794,0.00596790071398328,0.769047074378784,0.08583463320826601,0.18521886531686915,-0.15227446010559775,-0.013145226495702475,-0.08843185007916474,0.004596811582060362,0.017061278713992684
32,-0.14802654977701857,1.6020100044101877,-0.003654371821752541,0.34035733835591886,0.04167489791951118,-1.0859076815304647,0.08879759222020152,0.0568430429457102,-0.04537022658425249,-0.008616379497859702,0.05416542135911765
33,-0.6677300097332274,2.239794578963611,-0.027214415690137442,1.5646616822726886,-0.11675634882537089,-2.48410581104534,-0.2622562173546657,0.07484729248014872,-0.008237710383289909,-0.014649527513188296,0.06609814175933588
34,0.03791128043883571,2.6818731179904143,-0.011112576325795466,0.7098347051690324,0.022104696012615443,-1.6226631023324574,-0.15653798030350075,0.026873223166915178,-0.10123041084733353,-0.00788144403690164,0.035812473047866396
35,-0.1590679875127103,0.8308936795824635,-0.010639101963933964,0.06335806546558903,-0.05234946456791656,-0.8462505951097549,0.01638294708000214,0.03942083963781546,0.06068157057972126,-0.008914710540435215,0.009536540309097894
36,0.41407166111571614,1.3771630516469722,-0.012733671763418535,0.13225035821355224,0.08788132844554308,-1.5241799079425042,-0.4917948474030653,-0.009182159624288963,-0.1498744120578414,0.018053840502942904,0.017407430221378237
37,0.4379224656557089,2.159736807186622,-0.0027831205931183045,0.33855006951502375,0.023827949119854308,-0.6934304152101882,-0.1161070212221392,0.0015376145010886147,-0.08482080638679557,0.006956073000304902,0.017963393876757675
38,0.1438240523765477,1.955096863383764,0.013240275097872446,0.5802790441522319,0.19677554249817386,0.5621233873432088,-0.08465191576482688,0.017672155234856136,-0.1377598236088357,0.002523972619406435,0.05439426147342148
39,0.1684491420199592,1.5976843581426663,0.006744625413716791,0.3082229742190993,0.13822984071910116,0.2946695588688959,-0.114398682621902,0.009516365761834088,-0.10814750646842064,-0.003072917958503088,0.024652002543562306
40,0.09639253679072696,3.2891125146820435,0.0037265602119329957,0.7179267781089009,0.16861353304320925,0.1635099883753348,-0.28390600640124264,-0.03911226001567044,-0.2715487045972041,0.012298006120018518,0.04022179673453659
41,-0.15611118450140948,1.875487429464509,-0.019894589068616117,0.7888547445264009,0.04118817116535545,-1.8177955570879298,-0.28726886578362676,0.06710513793783919,-0.0065578048751303575,-0.017237662281540313,0.04228235284001904
42,-0.08340688844022087,1.7379929642672751,-0.003817735456429272,0.18680284122976154,0.014288083443209976,-1.188992503011602,0.23504858936986184,0.027030184983362508,-0.01600071973871159,-0.0008305375500194025,0.026958036980821807
43,-0.13304486236432037,1.2998861888637785,-0.004800945839489493,0.3846729804140616,0.029906213274857985,-0.7074626725335229,-0.06757016206960112,0.009085281736184295,-0.04839793783463292,0.002292413525409445,0.005004459580734581
44,0.0942010085975416,1.3635407805047082,-0.01594312250133227,0.5503749943738627,0.053545240813753114,-1.589780337725037,-0.4335554571465433,0.04264191379429687,0.028628780567820256,-0.02065152437713598,0.029916061021904188
45,-0.5143194660728994,3.3845532790839865,0.018457838745391614,0.8922893577405906,0.2632347677801956,1.2666952129128504,-0.23742611433118738,0.012123241897366271,-0.1259531281487219,-0.010676707701302492,0.11587226715114513
46,-0.09537344358978785,1.766694511813292,-0.01835505316666507,0.4577018369931447,0.032116719127858184,-1.4060499112229299,-0.3041172867285447,0.05835148048680432,-0.04351141762823596,-0.013709000527219234,0.033334570902200523
47,0.16334791215974986,2.242989903186968,-0.0028511253781873316,0.7612002205271675,0.056977829550981296,-0.9601175427888426,-0.238564276180407,-0.022495379768602886,-0.07784187173390916,0.014254593749180386,0.02451911100572172
48,0.09352990039661788,2.061942806507364,-0.01207063552236885,0.8459503270271085,0.07641248538158774,-1.5576339152767869,-0.5505106751550564,0.014436974913545127,-0.1287401601229184,-0.0010487586103374302,0.02878290075113563
49,-0.21026458272288046,2.3595488922004315,0.002330251110858078,0.6248847631608014,0.14153478334987124,0.25667885875001595,0.28192628949558757,-0.043290137061108985,-0.11292783381889068,0.005647548656718978,0.021144436020670166
50,-0.5247007758724733,3.009077042880814,0.007764214737852056,1.2513724692355153,0.21714294592202688,0.3788288388970127,0.10937820429000372,0.03997688839132587,-0.014249616004886057,-0.008125439915581035,0.08741492669711455
51,-0.11313133667755507,2.047453869242109,-0.0035196432858421306,0.8937590302804647,0.04659334884788735,-0.39709134236566257,-0.1088416020297682,0.006853061699450928,-0.08755359271869129,0.012395738350820253,0.01888583936505504
52,-0.14248012590448506,1.96404594356839,0.008399367003456303,0.32686055230211775,0.09370246048717501,0.03188012512003624,0.13582209591747005,0.0012775477313113279,-0.08242611742101386,0.005006871341830416,0.026326712117169852
53,-0.17373541671591777,3.628248933946911,-0.009617923467764203,0.8430222250748303,0.15056089778932558,-1.4534819539839674,-0.13456931630300523,0.005774190714828681,-0.0627780032009424,0.007571500579218389,0.04533151638545869
54,0.02553175598149794,2.654720322553681,0.0077810317788570005,0.5878361912888568,0.1630325408435771,-0.7179457590628875,-0.23308375950414775,-0.018850365568036112,-0.2077395326162374,0.016234788264583657,0.0566855481379095
55,-0.17460278258914227,2.1173352773947305,-0.0299389336876471,-0.14925308273323434,0.13581384886083203,-3.0131223178656645,-0.5049699052408068,0.09697091263981539,-0.16434612125462356,-0.025548353949962695,0.10154582618267242
56,-0.07264483206538475,1.8126426856921738,-0.015858997097214892,0.6657106869763562,0.07121518016082651,-1.9668345884890348,-0.8304683582980368,0.04651153202967168,-0.11778918753442569,-0.013144998414815937,0.05028095377147025
57,-0.432380818571546,2.4496599653029048,-0.03228087549023777,1.2381084943369627,-0.13714811747862887,-2.4240384230035636,-0.20216044350647944,0.028007830449247893,-0.0848006188311412,-0.009155499078523763,0.03767220984734124
58,-0.0441729460223154,2.230814503159954,-0.030576504240528858,0.5542749742860713,-0.011210780908581075,-2.8148723796620003,-0.955281172524095,0.097518228008342,-0.1439728941818751,-0.03872595748447755,0.09059726697666393
59,0.05270400314578122,1.677122664963184,0.025102432873653227,0.29746820023581677,0.21214902120233559,1.3198963847614738,0.35150693837131286,-0.03336051905143224,-0.055323831156106035,0.013312728255958733,0.03332797019001137
60,-0.5350335663079687,1.6602682934088557,-0.02925938168698578,0.23327367921861009,0.07557885264886743,-2.260084344231096,-0.5054986392799498,0.06681871677743732,-0.12431299461191953,-0.007240979402268776,0.03672475758285064
61,-0.001307082087452359,1.9774569999621663,-0.013358904864618396,1.0675989665484888,0.05590576362693689,-1.6228147259983485,-0.24670982969215915,0.06029992686898067,0.011560459173328153,-0.011688014814233552,0.05046793588961756
62,-0.18868357321995416,1.8873096213633878,-0.0005833785941682865,0.4647356082429598,0.06467328961444596,-0.5926741502337922,0.14551555426887783,0.03224747865130247,-0.0056304555234116815,-0.012179247167885102,0.030714431698787598
63,-0.19173028750137536,2.6956942897781033,-0.011962990211593534,1.0969876245695156,0.0896510015493146,-0.7605495311776522,0.10577322076431263,0.045487312371943735,-0.11478597232887755,-0.0210249260444528,0.0390819321295097
64,0.08130456364108705,1.532797996356796,-0.003713635210374277,0.14866112893813932,0.03593906961422144,-0.5197504847162602,-0.13861348260854933,0.013508940319697006,-0.11806161417324043,-0.0090390330502266,0.011661987022499555
65,0.20604391395235627,2.5923180196104627,0.01545221942993924,0.8539525906003185,0.1592297540816454,0.5392178496457491,0.7648913506000166,-0.01484796774655188,-0.062172205788105006,0.010093876296365172,0.04179599301366593
66,0.19002438063016408,2.6236560550385764,-0.012910203451583467,0.693314366796127,0.019513479785224552,-1.7737255125664486,-0.11206532906171524,0.03264015055708282,-0.019010945319743233,-0.012604166331668071,0.03633050976963765
67,-0.19299221679599982,2.51208318112789,-0.011554072956427519,0.5680681925055555,0.14428644842856264,-1.5959981915312653,-0.28360651250275243,0.05571913901229793,-0.21253254760239737,-0.01746723061626299,0.08831219146627088
68,-0.7635968979946942,2.391548680659354,-0.030709063913079253,0.011031915269746895,0.047929494239378645,-2.244243361209897,-0.6014541627040572,0.053852776140792494,-0.10627996377791582,-0.01470559400331587,0.04239784341067773
69,-0.20900144149730027,2.7666268155076432,-1.2629874128339269e-05,1.1000657926008262,0.12018001512644094,-0.7954591767161103,-0.40264786562362204,0.007739287895696646,-0.23530078312159408,0.010191170864355838,0.05589541850750206
70,-0.4769054833611478,4.050602174292783,-0.030146037208688033,1.0320376996334077,0.0995868024118014,-2.936718689447032,-0.5688565276914506,0.05903387033997861,-0.21260881326850156,0.0035159962943943877,0.10142771511823839
71,-0.14240409404170418,1.5013334033682901,-0.034934129429202675,0.5116526089840692,0.020374110626000475,-3.0373324677934876,-0.7696432211613765,0.059371606183241034,-0.10833421283486558,-0.0104153652282356,0.043934551016538356
72,-0.04999827803878414,1.2894489003141705,-0.01951678031354233,0.2843327445352827,0.15567163831298525,-2.44596535439833,-1.1830506069955153,0.060732833532377455,-0.08192856613677385,-0.03327789192886475,0.0768481734522606
73,-1.0726209112324598,2.9441771406505812,-0.073268454056131,1.5346059424357936,-0.005233530701599154,-5.379766906587813,-1.3186640505184881,0.17039506650226327,-0.20522475411723073,-0.0417970269705239,0.22002138145109537
74,0.12395358606947587,2.2651248557002974,0.006124926578295137,0.4791561724421798,0.22191757180314964,-0.20925176704525938,-0.48364107391827166,0.0041501536240938705,-0.14851849181133603,0.003086978065805256,0.04499852810496438
75,0.4589312342406695,3.343661044104384,-0.004241269907192091,1.0902610377124622,0.04489814916031998,-1.1878648044990774,0.11745945034636752,0.04763505218544777,-0.05669645097053522,-0.009790656990542984,0.06554987473960648
76,-0.1414950465137272,1.8673537069192137,-0.02525409464696624,-0.23535128062838084,0.057984732394505745,-2.6496668228089733,-0.6556977345030899,0.022054386634769135,-0.08900675437805172,0.0014338910263623755,0.028336837996902
77,-0.28690358334827143,2.196536862841742,0.0029719313018889137,0.9204311748307101,0.03891634011104683,-0.5245028150771924,-0.2669380370335037,0.018570043155152184,-0.07459774032312194,-0.007657031530797923,0.05204533240957305
78,-0.27742242219783664,2.9556853539385486,-0.014755481571089822,0.015024105146042688,0.07603610054785737,-1.5582292089807837,-0.5152486332237098,0.0034386090580824785,-0.10170285640726734,-0.009515410568684522,0.05917565932805365
79,-0.9363095264712651,1.1328000965428309,-0.017548336456351267,0.3671122342283231,-0.0878852579227436,-0.8456158970800112,-0.21203020699263458,0.012685935718086665,-0.037089815648625846,-0.004663273329313933,0.007179020895687867
80,-0.233952878007284,1.6251552980420263,-0.005837650050261142,0.4903478129110672,0.09742333686013938,-0.7258831435015218,-0.0068543274499776735,-0.010103911608230244,-0.08873141349054828,-0.00198541052602807,0.011134235745261595
81,-0.07428924463167823,1.5809556103821347,-0.02755658581575221,0.710825666170178,-0.03653964835917067,-2.3074858723583,-0.7096845944437569,0.06551780869022795,0.0002553188734217837,-0.0161776249441416,0.0416962431080852
82,0.016340759849208353,3.158986099397975,-0.021247209285178342,0.9082685407516489,0.005641641117522855,-2.1659275037383354,-0.8338803942164184,0.04802776066384118,-0.06429155245727741,-0.017182453979786044,0.07077800846031976
83,-0.4795081315727811,2.1365679674498868,-0.004677870643171343,0.142753674107853,0.09703556036264849,-0.9444324670509778,-0.16498015194395957,0.001112498586887306,-0.05573001019853152,0.004355018052991363,0.03105688416661449
84,0.1754501503390386,1.6987076302726911,0.012054305732006346,0.4860238875059091,0.10993378647307162,0.0960902995566264,-0.23058553913892627,-0.02249819626515594,-0.043703577399997556,0.004865778107286254,0.026526161466217866
85,-0.1418003545134914,2.7823745281333583,-0.02906240977249778,0.8350938196733397,0.06529391051576794,-2.6109462908111207,-0.4904338395054206,0.04519462164796215,-0.07830887457122576,-0.002775532002130817,0.05560456507236182
86,-0.19818658968110786,1.8989944086529205,-0.031119196409143908,0.5879927045555126,0.050451042722052586,-3.2736097690513644,-0.6931432197083212,0.08386383319349881,-0.10762155712766219,-0.023236385891139154,0.08029188977158602
87,-0.1382144821040562,1.8552780921979994,-0.011712075957230953,0.8728720073831429,0.046839591843172323,-1.198546796487824,0.07389312937649987,0.059667952712923175,-0.03665305465415125,-0.021012379228279206,0.040893544837885674
88,0.28210809222263766,1.223166152988464,-0.005758071806481656,0.5271754309276286,0.07033595027636474,-1.1178181787940356,-0.26837292003275204,0.05338379923625089,-0.09923287891135735,-0.019034989390350903,0.03963966342312959
89,-0.44855837933924453,2.5096056594506546,-0.002182518664821498,0.8956035890971432,0.107471630368007,0.4967747255475947,0.09435964372921557,-0.0014825644099261612,-0.0830647781786562,0.0015408540609624863,0.015586421559623455
90,-0.275149752878704,2.44371928098683,-0.00010700143534603246,0.4136497614498891,0.04557996156603905,-0.34554290266912435,-0.06328847562380953,-0.008536168515207526,-0.07783706752001335,0.008640216514281686,0.023454838812810557
91,-0.09604616236299307,1.4974525057697141,-0.0014218115854824805,0.44446514693167394,0.11016389934669324,-0.6597691340213263,0.5728258862549231,0.00019457506367979993,-0.07953830325199546,0.007965089536811512,0.012488474371252995
92,-0.47719559335901734,2.0391376545006654,-0.015809680943466565,0.722983981066827,0.11608783598148587,-1.4807848544475752,-0.3641561884316191,0.04694289295435808,-0.11628870568495975,-0.01655965461152967,0.05480693703638686
93,-0.219495295710098,2.372684629498011,-0.007394326890459865,0.5759595481048561,0.11111469466141988,-1.2416828938181461,-0.3858536612151051,0.014875914084048557,-0.15994057123272054,0.008960334219238067,0.054431557551959255
94,0.12289033419042085,2.9546844809592256,0.004877803390821986,0.7753071436008863,0.13927360278463485,-0.4180728660050832,-0.32328829179443586,-0.013448876500529644,-0.1537474065988887,0.005943777724527276,0.04820563175888281
95,-0.47891094387743305,2.832606108119311,-0.02423730227487178,0.9041280084543496,0.046597245450423985,-1.6392170038969622,-0.15370271985436368,0.040150794976944154,-0.14201162567739362,-0.00580856633668898,0.02681704902344783
96,-0.22060660045809352,2.6616687812547655,-0.021538866088125393,1.2531267522537686,0.07531484732769478,-2.3407752890018854,-0.6089063854233436,0.0698913009784583,-0.09878674089994954,-0.017596329064789987,0.07676745775288733
97,-0.03128281716163111,2.4144592489635732,-0.004245116631905757,0.7865877422295676,0.09090917589050918,-0.9184306218313614,0.2030377625089225,0.006824411990476217,-0.09527013814607893,0.006332684370227077,0.0321210453327481
98,0.1385313781121081,2.0701885191823695,-0.02173698171018981,0.952683136906362,0.043671441170621605,-2.4854495306563034,-0.6060603004335513,0.03466317463076664,-0.14293657095503798,-0.010386221981784065,0.057753476109146044
99,-0.28018743658801293,1.6890000403184384,-0.0009242633791163371,0.5312068710778586,0.0618370750007915,-0.4036335873708734,0.12367187636964522,0.017301357245098774,-0.03902103745509042,-0.006205603436481356,0.02162670419582679
100,-0.7093092208094669,2.281524634519579,-0.015870254845228075,0.9376049086456439,-0.019011103269846563,-1.2869061131803479,-0.5548862865675024,0.04869114021793802,0.007993280836777472,-0.022581040974097556,0.047937432704991845
101,0.011909875347225242,2.7108212428023917,0.0016617762823283172,1.1142414262419704,0.21205663424387855,0.14779112556001905,-0.23197010668815285,-0.004908193462854274,-0.15821635042939713,0.012134799948611824,0.053253384583292686
