,"(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 0, 3)","(0, 0, 4)","(0, 0, 5)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 1, 3)","(0, 1, 4)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(0, 2, 3)","(0, 3, 0)","(0, 3, 1)","(0, 3, 2)","(0, 4, 0)","(0, 4, 1)","(0, 5, 0)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 0, 3)","(1, 0, 4)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 1, 3)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(1, 3, 0)","(1, 3, 1)","(1, 4, 0)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 0, 3)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 3, 0)","(3, 0, 0)","(3, 0, 1)","(3, 0, 2)","(3, 1, 0)","(3, 1, 1)","(3, 2, 0)","(4, 0, 0)","(4, 0, 1)","(4, 1, 0)","(5, 0, 0)",error
0,0.4305634315838393,1.4767839347153688,0.17113763984432154,-0.044709977680084306,0.004545346661869221,-0.0001528935000566574,0.8320979917156874,0.3204402609709369,-0.2674109377974636,0.0511725672843073,-0.0030496510583609,0.17140763486823474,-1.122946316683425,0.4031573351796922,0.0036162906686731944,-11.940847734971982,5.296764573727373,0.6870415493496331,31.392763654852217,6.051950119899516,237.03488871699255,-0.2817524313303548,0.3326586255036663,-0.0045514720534053366,-0.004215767077832722,0.00017487620169541539,0.507186805206123,-0.07408681512699289,-0.021179419540896527,0.0030818781350694657,-0.0836079559240932,-0.22107295058933119,-0.17062891961901627,-0.47192209260829543,-2.5572926940894263,-11.731205477351892,0.012793163857767756,-0.10554772131738832,0.01243544901541909,-9.828800087075245e-05,-0.2524568865789898,0.07029756207208904,-0.0003151307086969174,0.10442016669325849,0.12266155365203718,0.12593408351117397,0.010748828994799202,0.005682324116474211,-0.0007391434527139844,0.03964699244663583,-0.006575568785979993,-0.009499204662560434,-0.0016044121290886113,5.314886765366006e-05,-0.0019005044005355031,6.29473031935569e-05,0.003934459756400042
1,-0.48563351249415365,2.428679294933384,0.06769187940177002,-0.03695626407293379,0.004566411592329002,-0.00016669878248786124,0.261951102546905,1.1981996453933146,-0.5816058894543019,0.09083526160831701,-0.004765195739630336,1.9216114254018422,-4.685138765752541,1.300836074675793,-0.03937884602990538,-2.3070129580140133,-4.221064206534933,2.374651878701183,22.50899081151931,8.513658939950005,172.33156607170258,-0.3286822265835383,0.10454633199202151,0.060357522560857024,-0.010599181467974027,0.0003532594330643956,0.6513743036836055,-0.15910712803053073,-0.009411252972378215,0.002709270347048376,-1.359350109881614,1.4991641211614066,-0.4178650742077288,-4.697828182487868,0.12081067123506983,-9.99090953319103,-0.1124576848521547,-0.0767697628319798,0.007379544720233978,0.00028204921668900434,-0.22037238148073524,0.036921739988133195,0.002681810922636918,0.2728718198136795,-0.020049921369624357,0.5837954079555576,0.029332564947921587,0.004262000500219833,-0.0007649659055198521,0.030134505175493154,-0.004285533034081412,-0.011404050039470592,-0.0029178915272342464,0.00011043445285364669,-0.0013845903934159576,9.73292550791099e-05,0.00672944910776415
2,0.26291408869194716,1.9274850321605144,0.23951939804770667,-0.06132808731151497,0.006088763729200243,-0.00020024479839306507,0.2767664690173879,0.4672847241581479,-0.3552658870474197,0.06319364766693791,-0.003591915104273112,0.3494791567587896,-3.455247178241194,1.1758209529083388,-0.03333113639643903,-10.378790125619133,4.574213850222193,1.3737683364478812,69.17682171922974,-7.180348994540168,297.4510663076542,-0.5481621726325531,0.15978182828861814,0.04502064237130632,-0.008208209131004174,0.0002354226689691896,0.3505300688377275,-0.0073806611895630425,-0.020759717547527146,0.0025038362101843514,-1.0774054680559555,1.0135091906876568,-0.3871817181104351,-5.487763927871669,-2.1958155865732962,-16.554959009961777,-0.037545323870537384,-0.11324371127135566,0.009240302121591187,0.0003044815503510218,-0.21601234756366505,0.0421640976774178,0.0030638952788406004,0.2668632567925382,0.03897163231500245,0.8764181265804947,0.021653672622053192,0.008081752918698351,-0.0009530666472123851,0.036511671762913256,-0.006086893524977044,-0.012286877574413602,-0.002629852322025541,2.7129319369405573e-05,-0.0018512499789267965,9.609041552262127e-05,0.00910672806391244
3,0.01982251052187157,1.634989662866617,0.05657018681328119,-0.023329679857806,0.002742875131659271,-9.855582853505107e-05,0.036658758964415394,0.33962605427481307,-0.1921924551059968,0.035755566527504,-0.0021670608036033767,0.5353529874310716,-1.6099434460136877,0.4068960796954073,-0.003844240128188403,-5.495231801955214,1.509182956091692,0.9082848966266148,19.519433929205917,17.534643801586867,176.15145533725627,0.019849060935139357,0.22679884792381882,-0.005935740117118116,-0.0028884793700304084,0.0001283778595244291,0.8111393570062688,-0.15127902703122187,-0.016641444106512582,0.0024560659334184887,-0.5537556860595814,-0.08528884443638418,-0.1059907894072385,-3.062646438772447,-0.9816653120517636,-6.642276649763076,-0.0270690995096613,-0.07139501166095802,0.01028291986324003,-0.00014924196366530493,-0.31349888839614115,0.0667396057056685,0.0003137176773727879,0.17604946523455167,0.05569588496472844,0.46494312822621886,0.01366666041336208,0.00289283808005511,-0.0005761751123864356,0.045175250243286225,-0.005857425720873291,-0.013010195577918632,-0.001649922883849437,0.00011182462197400545,-0.0020885009020434712,6.082738122791826e-05,0.0028396254710441023
4,0.3608621289209434,1.452095896692589,0.014079764145592949,-0.012239013082911553,0.0016243236833277637,-6.050938711136698e-05,0.7602970268982141,0.19668704513303936,-0.18542785577887066,0.03151093586293241,-0.0016480067289488115,-0.3320695363345507,-1.0982276371869375,0.5943259932230731,-0.02389774551341972,-11.465896749927424,3.524591786577531,0.7062591326723435,39.18152879400037,-12.021355868589808,224.129581432775,-0.18118644600605455,0.11950204495026207,0.023970013606052137,-0.005081623658123931,0.00016383287752380193,0.3978653625980064,-0.04627385607099743,-0.003085448127637669,0.00050004614259401,-0.2287036350492686,0.14729787694482255,-0.16909425043417858,-1.2373395217885843,-1.8950091019812625,-11.63716145575934,-0.10497880670417212,-0.06942584853352884,0.0066385283867369735,0.00012628533969845238,-0.2304488879086013,0.039131868657159674,0.0011273315215234447,0.13614157069660227,0.04452952093871465,0.2386687270970551,0.031065537278294208,0.004369080020244675,-0.0005961000757474164,0.03745812442095514,-0.004176525794132191,-0.008036035191128749,-0.0032239910813493056,4.9946613883055215e-05,-0.001825793345058238,0.00011034486518098123,0.0031146566891676643
5,-0.008265303815032071,2.2005518885078867,0.11790003653642844,-0.03540801596745642,0.004044591045631936,-0.00014751637156365987,0.6192149434569139,0.42485478066700466,-0.32441640334024413,0.06466016998204038,-0.00394019705601447,0.0027702065013244237,-0.08997840448415673,-0.08596621551451022,0.03211282468544674,-14.845724240760859,4.507583101411342,1.6496273700238575,20.036163105565322,64.8269814830062,397.64850435469043,-0.9013784535617523,0.5580784300768662,-0.033312497311230205,-0.005316888921546359,0.00031270180938827393,0.5148623450207128,0.1263844836760839,-0.09230572529918124,0.006859645102962636,-0.005607460451281909,-2.084196573611802,0.03843368970437666,-5.141345355211058,-3.379205874768516,-4.027933086242598,-0.029655524323892984,-0.14036020638595378,0.02368867398059058,-0.0005504702442135647,-0.30672894125708794,0.08361909943390189,0.003902795158970074,0.11066651759845136,0.2605912516799582,0.8325232821109729,0.023773187834512252,0.0034645987960343176,-0.0011061889901275285,0.05116067366311727,-0.010836133839622786,-0.0124102714141473,-0.0028777841141705805,0.0003221713722572877,-0.0025433539783258907,0.00010381953601276537,0.008261538677793284
6,-0.2855588792206827,1.7631658091316345,0.1856749050845024,-0.055038610853130956,0.005717234720069172,-0.00019291104852841657,-0.21758169340661215,0.5392518441514333,-0.2924198182873061,0.05611880765813693,-0.0035451895999527167,1.6547157598329747,-3.4550773214396457,0.6684678750096751,0.0032911825412744733,6.914925529190555,-5.021616490327133,1.4383045212266303,4.757935857561392,13.292411321969666,-9.38478797460084,0.3914586108011976,-0.17929305972251708,0.08214233665238996,-0.010098812331593675,0.0003285531648625937,0.19218728768258408,-0.004009535758206617,-0.035621459089768326,0.004382677449179223,-1.1857057072158916,1.4082340263600521,-0.3046015436648135,-5.235497155210197,0.7447977969661324,2.4217247936682895,-0.03993751344814678,-0.017107494667381373,0.0005137707154179993,0.00025766809393400376,-0.06541813009871245,0.007862416891894375,0.0034567061768938923,0.18000773669936576,-0.059143051593308016,0.8187022354287841,0.007474430093545988,0.001311386352390493,-0.0002887361767896198,0.007983676392873978,-0.002512405741404447,-0.00877030995072331,-0.0005832966955698644,5.0968917601214065e-05,-0.00036660675494444225,1.6085684124436293e-05,0.003768866121072218
7,-0.7679849810396768,3.1704164710933167,0.040091039993559896,-0.04099515786488481,0.005629951133034687,-0.0002165632077433424,0.5090612011254958,0.7822804809729966,-0.48777763296936527,0.091859789735528,-0.005608890363319435,1.5973149907724924,-2.0245410998668945,0.36950887225607687,0.02808221681186529,-9.307916802327298,-0.6752492600348035,2.6207370413543956,18.110143512368154,53.54931887186376,332.3159977734799,-1.074370975709909,0.6636528040716808,-0.014471486672082756,-0.009810926397722977,0.00048034161218495465,0.820793693978783,-0.14078996240735542,-0.06767020221298425,0.007775084558973383,-1.319528045709589,-1.047015974911659,-0.14211479851733877,-5.698214524466053,-2.214220998578746,-7.016839188119519,-0.1204852597821474,-0.17759394402601877,0.028942805090590232,-0.0005567587073267736,-0.4194597290487252,0.12632542451515927,0.0010739769164810342,0.43440429501868216,0.19910067724408265,0.7424331913026929,0.043982811288889256,0.004670715992271544,-0.0014365129566365647,0.06797125654234037,-0.012332371844596374,-0.033057500559837916,-0.00471573450638132,0.00039647066974844345,-0.0033440424303254473,0.00016221667712443277,0.013313373841485865
8,-0.12633583547961294,0.9489301244983931,-0.00130508887364289,-0.005010843031348751,0.0008726830277175635,-3.707762407538731e-05,0.015701877313951895,0.13033744899130717,-0.10952875542990448,0.02049064128193956,-0.0012031864276196118,0.1663542181184301,-0.24895545433872002,0.07334665955617226,0.0038623808340951804,-3.2075113888326428,1.9771723568541688,0.6335494962426544,10.535061797509456,21.744549043312816,123.08557580112858,-0.037432107266674564,0.23023244400639714,-0.016937249252200817,-0.001693900288330101,0.00010462723935859071,0.23545289682322035,-0.045057948251888025,-0.009601331391938306,0.0010881152397109045,-0.2903385356467858,-0.8147772049286637,0.015509389165593301,-2.197047409349672,-1.606601654808781,-3.014161113774719,-0.05397945659676712,-0.05707415914829784,0.009877476787972609,-0.00021259979491624974,-0.09446043074278898,0.038059798656230354,0.00040096174011478025,0.11320505501513178,0.10421310961542096,0.30836011414200026,0.014437331226958582,0.0013435039819917043,-0.000479759427646768,0.015176093425254278,-0.004114906131074909,-0.008060207304373096,-0.001420868490287299,0.00014082519714844635,-0.0007672302532330463,4.6890135333492974e-05,0.0018552072706909506
9,-0.604495725310366,2.4082379059533867,0.12912552598109306,-0.049227108831165184,0.005782389448204032,-0.0002089594451155567,0.7520713021823262,1.5422956762669315,-0.7532878292370135,0.11914790429949029,-0.006259964421663572,1.6795116621710022,-4.1705308722469,1.2896168573379754,-0.03803184963393491,-9.773671117435214,-0.1475949642254193,2.6789813804179055,47.163125367936175,20.25418546126275,314.2565219754265,-0.8306319973805849,0.5018694269776413,0.003661444299192129,-0.008495018086777335,0.0003466815308678071,1.310206831585901,-0.2671018680816051,-0.02290053419856042,0.0043900626243113805,-0.6531270121214998,0.2946824187889838,-0.3557215496741293,-5.138838043140581,-1.912733690743842,-16.63596827953836,-0.05511304938491636,-0.1507679957204597,0.018810627742562876,-5.7838174423895626e-05,-0.4668959753425459,0.10638985421310665,0.0008418139590688489,0.14274419650698178,0.12241283705850536,0.6574323869791314,0.02851632699917515,0.007214731440879121,-0.0012109426219263605,0.06465417935493367,-0.009642822923115857,-0.005645612519762866,-0.00338273160369598,0.00017140150936246156,-0.002932469774935168,0.00012225205822062168,0.012703901316984123
10,-0.2549766588120704,0.9535472751356628,0.25703984955693937,-0.05610094715987429,0.005042933667778851,-0.00015637329584020576,0.2770170655076112,0.2631092919322011,-0.16761759190376235,0.03128448043916521,-0.001970815481100195,0.595294275474636,-0.6345210451924572,0.171518414458518,0.011731775845029713,-6.611846147522527,3.7101632180680326,0.42074299711380725,20.084562798198533,10.139913946281467,167.11487021558037,-0.11669743305198013,0.3573252887606091,-0.05605584895538332,0.003236002553020749,-0.00010127696647880516,0.16634165054871564,-0.1432306050520622,0.005930362096096875,0.0015874804302973278,-0.2597116622087863,-0.6132372457048341,-0.06351289688598527,-1.6199906894556122,-1.5514371141592846,-8.035815796001891,0.031773724917916364,-0.07980968762410004,0.01174920504709319,-0.0002563808240131271,-0.10901627433954486,0.05809302738437022,-0.002283267336948655,0.07528550213327323,0.13195803575949444,0.21064817192909313,0.00016546879459429856,0.0035785868481790876,-0.0005681504065436966,0.01951068672431161,-0.0047843833912845635,-0.005047735515873897,-0.00039500026049108915,7.349377040227219e-05,-0.001000697170384611,2.031389769159637e-05,0.003547579683944617
11,0.25872184977386015,1.369360255697508,0.25252684841217793,-0.057506289337846336,0.005295706545137336,-0.00016605888649378378,0.22830648363224482,0.5174195099073646,-0.28018599876981476,0.04613002452410231,-0.00256132866140156,0.7350299528895707,-1.6959789208504787,0.6580249282969604,-0.014451401063724223,-8.161851865697997,1.930502140358172,0.8503172390027842,37.99514383572699,-19.876840554664227,131.27318646148592,-0.4755491141786362,0.27473113556646106,-0.010451074517021541,-0.001361287268621822,1.4663973195581676e-05,0.4575990372640648,-0.21004608855038454,0.010443195160730223,0.001455868935839405,-0.36312842143436264,0.3510685682375989,-0.22331326631854953,0.37112284941615314,-1.7122857861373362,-14.697182709311193,-0.00813041667738041,-0.09922803045777237,0.010035609989097097,2.4975732967555137e-05,-0.20988072745091246,0.06928130279966638,-0.0024235993072447004,0.13454788791373806,0.0719002218852236,-0.047969455867830746,0.014051610516879434,0.006147203489126703,-0.0007108904519971841,0.0327704361004611,-0.0048674566868845415,-0.009165282678349651,-0.0018467289536375582,1.7900198737374595e-05,-0.0015771717715726344,6.937340022476681e-05,0.0046062960057445266
12,-0.763286148269533,3.5365050905214197,-0.007720527332889304,-0.04527113663976147,0.006933453707629494,-0.0002759474295897033,0.6447651723844228,1.3569317111439112,-0.8322011927041508,0.14525728324944454,-0.00825915226540748,1.0348967515266914,-4.991535949513349,1.5956241395735589,-0.03154771814217039,-20.772793160567673,0.8322019607546736,4.420870921770465,57.00768787123002,49.09867697869845,516.5668279290999,-1.7253832430140617,0.6981730923469307,0.05504076298375116,-0.02021630748124026,0.0008178187663915857,1.1137680521168827,-0.08941931745354825,-0.07594308337549371,0.008362699920243244,-0.2837127087105742,-0.388887850595351,-0.46756390278606474,-6.207506426266718,-3.978855954839865,-21.112088783074967,-0.027272066530283634,-0.244769831089045,0.030095907561631913,-6.495826323320818e-05,-0.5320291225004778,0.137511221502866,0.003946010260727051,0.1731291258938601,0.2546425658831324,0.9728984201201119,0.03246711765431704,0.011855172844372038,-0.0019441197512270244,0.08433926715811735,-0.015462483117513942,-0.012902527801531005,-0.00423849917683645,0.00026540939768583726,-0.004105602307359388,0.0001591540520276677,0.024291918307905835
13,0.0029807599296209075,2.0765558496882535,0.18666044110209495,-0.05128316465844805,0.005175846777969385,-0.00017171084426219482,0.6648336352926552,0.06263340870639311,-0.1886689664500345,0.04341609441299088,-0.0028598978263949457,0.7110373206222818,-2.7050139125483383,0.6240950933666909,-0.001682018267193719,-1.2711347179772474,0.2811822163191664,0.9120997102852932,31.871288978719292,5.331161340917447,114.17072442278459,-0.056044315697719754,0.009268045160316873,0.0500219044951814,-0.007368241024017563,0.00023346335484720213,0.15028936480685084,0.09539319115129885,-0.04383365365821179,0.00412263162107368,-0.7293308346191933,0.9090871618033844,-0.24851850519467256,-4.013691175131953,-0.4232181358889804,-7.030591281260357,-0.05245299963101203,-0.05171053807051376,0.0046483508486223415,0.0001616573988577636,-0.09237733810893722,0.014278894691576283,0.002645139476428443,0.15745975727434391,-0.006092720407727903,0.6149814031422469,0.015283410040010489,0.003086792036930349,-0.0004886823170146359,0.015848427887304006,-0.003112952944019226,-0.00826432858043441,-0.0015449397218871138,6.371369150298125e-05,-0.0008265541460636162,5.155817346584192e-05,0.0030444495955027407
