,degree,"(1, 0, 1)","(2, 0, 0)"
18,3,0.178138596633781,-0.055755447097960965
19,3,0.11324252891205094,-0.0691754674096342
20,3,0.13862619678832808,-0.026319554430482915
21,3,0.030137312818458026,0.012391795336470269
22,3,-0.07426558544674122,0.001409631952146828
23,3,0.25768035535180783,-0.08021221768477446
24,3,0.016094629267929247,0.017296186028430385
25,3,0.09571357477441614,0.009348215349364487
26,3,0.2158278487268049,-0.07577130792629375
27,3,0.055896149089284114,0.01585841776110497
28,3,0.07133506582899962,-0.01062312032209368
29,3,-0.012872328004309085,0.03418411480594498
30,3,0.1117074555581052,-0.026799591868037983
31,3,-0.015990054629011555,0.011576094648404978
32,3,0.1698903062088976,-0.010965648699304095
33,3,0.1830308506268873,-0.022962526030858018
34,3,0.06875117784269866,-0.025512032592767426
35,3,0.094016551533442,-0.02127852543707235
36,3,-0.0021488034356297453,0.05407146388461817
37,3,0.0058048537932008926,0.017834378896320474
38,3,0.07568072893545216,0.012443167832397621
39,3,0.029271643323933925,-0.010094723225633977
40,3,-0.0887225977687336,0.014815199988476822
41,3,0.16281834608229595,-0.042601562249770256
42,3,0.08834312787426375,0.006351535906736865
43,3,0.02521868834516526,0.010369638764620373
44,3,0.10102398742767753,-0.06158618611782276
45,3,0.04732787380467135,-0.029733654979690837
46,3,0.13506984594856652,-0.035823100529944515
47,3,-0.03457183913414583,0.041901664973678567
48,3,0.042425511944042434,-0.005603482142783974
49,3,-0.10508086968374188,0.008825629632555697
50,3,0.13225402282027146,-0.01100126477923321
51,3,0.041804710170024635,0.040005139581542816
52,3,0.04127085972369197,0.023528188669382395
53,3,0.03513895340331122,0.02388030439778703
54,3,0.006903441624986004,0.05292167633761112
55,3,0.2434274451941971,-0.06321845489514895
56,3,0.11407547036213825,-0.036104264442436765
57,3,0.060884167541050825,-0.023985225859466386
58,3,0.21588070416080635,-0.1045527702933162
59,3,-0.04989455509485847,0.04167296240715146
60,3,0.16001182811722495,-0.010177357131330066
61,3,0.16622979540340965,-0.02374966971233603
62,3,0.1005548012795362,-0.030763089116466538
63,3,0.1056318293702419,-0.059515714607367924
64,3,0.03928588286847545,-0.02908388527531648
65,3,0.008575019784146891,0.03658828679246394
66,3,0.08709067392442796,-0.03712151565968053
67,3,0.15111878651385954,-0.036299328000667694
68,3,0.10690144984185193,-0.03555792151891528
69,3,0.05017150705374049,0.029294047613390068
70,3,0.14008790775580232,0.018239171246656048
71,3,0.12093335686673215,-0.0242868027581474
72,3,0.14446783326111012,-0.10516658186224992
73,3,0.3726542548383013,-0.09620837214765253
74,3,0.04091842813303695,0.005501382022215336
75,3,0.14843382483217318,-0.0204410081885754
76,3,0.052707010129201516,0.007741244886449549
77,3,0.07209340345585051,-0.014619409945201825
78,3,0.008102113324120197,-0.031810741020679795
79,3,0.025483446420493192,-0.009227773965130016
80,3,-0.015958866248125474,-0.01133930221343854
81,3,0.1495552891396567,-0.05026202648795716
82,3,0.1082062721648257,-0.057387358747595124
83,3,0.032555095584106464,0.021166273739149533
84,3,-0.02556307968231251,0.013215487203172234
85,3,0.11711389934591937,0.006323562305141986
86,3,0.19688275443011585,-0.06174056799777763
87,3,0.1549143370255268,-0.054365536347245606
88,3,0.14543639353507315,-0.0522257881321806
89,3,-0.0038963833348194814,0.007727324865409675
90,3,0.00018238189032249166,0.027619543969222046
91,3,0.02122757245009996,0.03493443041158169
92,3,0.13098029978846465,-0.04661558855719582
93,3,0.06968972317769072,0.03680325553707748
94,3,-0.004171874207236664,0.00576014858847216
95,3,0.09043082482084637,-0.009946112751413
96,3,0.1773004770450252,-0.045565345444345436
97,3,0.04904610229254068,0.02727296193175017
98,3,0.0894438257273437,-0.030415918445972957
99,3,0.05490287873958155,-0.01420886415388068
100,3,0.10574265879849258,-0.06491388433244667
101,3,0.007873387227157509,0.040562887080389
0,4,0.1895230412297348,0.0004562696004915962
1,4,0.08043606830157651,-0.07107499896167987
2,4,0.05858722805101212,-0.02587552815850541
3,4,0.11885560857822375,-0.02219283599923952
4,4,0.04925807963501594,-0.05471839351119793
5,4,0.33021646628756746,-0.02820841706000607
6,4,-0.113220207778077,-0.034651115055124616
7,4,0.4079080458323696,-0.08697847749600446
8,4,0.12880143244907127,-0.048375033059898334
9,4,0.3183199285687603,-0.04298553158117069
10,4,0.1820029126648745,-0.005397889349237933
11,4,0.12883294225081282,-0.010727668591726913
12,4,0.4441956946011187,-0.03789971271184711
13,4,-0.004996247335738614,-0.03817602039709679
14,4,0.2323883882986227,0.0611376040562644
15,4,0.04715867102547966,0.04863948967130016
16,4,0.16098245305163356,0.022758406534379244
17,4,0.2541260977178731,-0.07765650646994512
18,4,0.3323828198977196,-0.0931624607783644
19,4,0.2165469171833292,-0.1445080778823712
20,4,0.24739668184275584,-0.045594582940936906
21,4,0.09635265446534186,0.03673749520409228
22,4,-0.12308321856406194,0.006032329397116898
23,4,0.4559544933489864,-0.12900586042853518
24,4,0.04590125002721368,0.04152006623145815
25,4,0.20410572481488426,0.02810043530430839
26,4,0.3838162208260715,-0.1368971680488474
27,4,0.15304407979265378,0.02473804405215269
28,4,0.1421727127475944,-0.024573145754996282
29,4,0.01792887177274266,0.07771792205226206
30,4,0.2414877801204491,-0.059550126559421074
31,4,0.009828002180401365,0.018469168395558042
32,4,0.3791208237437276,0.0018686359726563374
33,4,0.36293667065998303,-0.006797661821059592
34,4,0.13958537821801253,-0.05876927921268985
35,4,0.1772682572735696,-0.03615164515479495
36,4,0.034278198368183105,0.09885228613415853
37,4,0.031725381778203436,0.02729435498863829
38,4,0.20812654908828265,0.027306648897684457
39,4,0.07213618240122638,-0.025141741654976527
40,4,-0.123500910420619,-0.007152144461199965
41,4,0.308978650401766,-0.06338733770229643
42,4,0.2152177328789256,0.025450587560900698
43,4,0.060749214831051675,0.02391121105985307
44,4,0.18513629456055225,-0.12328701628591275
45,4,0.14834487767880666,-0.055867459240069056
46,4,0.2542249985505879,-0.06751496877144722
47,4,-0.013968268670743857,0.07719983318774215
48,4,0.09442107716438952,-0.018817021051814847
49,4,-0.1808758888610787,0.014170023701073618
50,4,0.3261051168318133,0.001019729100430078
51,4,0.13109024979680234,0.07735136359045182
52,4,0.14222594081761752,0.06348462620738209
53,4,0.1114867612577467,0.048676222824437065
54,4,0.12565254046479554,0.11097116553847272
55,4,0.4634063727767755,-0.10555172181086386
56,4,0.21416729770313225,-0.06951128365299718
57,4,0.12931853673756427,-0.04121171822740238
58,4,0.36744259753540176,-0.1910917393276136
59,4,-0.033547312150795344,0.08945771241906687
60,4,0.2934885420195522,-0.010772660960529423
61,4,0.3485186840558314,-0.0292482254532217
62,4,0.23282169441624506,-0.04846289444927196
63,4,0.20300786643023105,-0.11109544632294917
64,4,0.0810076081839815,-0.05830691656826719
65,4,0.11069672876050674,0.08720260214529335
66,4,0.17681533732810584,-0.07472319900849901
67,4,0.3119339964903687,-0.03993011389475354
68,4,0.19033190265157404,-0.061515988753991564
69,4,0.16388291744559658,0.04753492869098031
70,4,0.2736394345235073,0.03928470597861311
71,4,0.1878048560950256,-0.038734183132291385
72,4,0.23990298745838065,-0.22027505844193807
73,4,0.639827668435214,-0.15882388101222525
74,4,0.13647320975062868,0.0009339197457084447
75,4,0.3515007079893031,-0.02334583984173849
76,4,0.09318207454195893,0.015234215252485445
77,4,0.19757996266025515,-0.012443210631926688
78,4,0.032878201848588584,-0.06313243707660847
79,4,0.0626196117577885,-0.007764236823788892
80,4,-0.0010630867121868561,-0.028367957145019763
81,4,0.2462914714216965,-0.11405406950430287
82,4,0.18739179053706256,-0.12883834379830145
83,4,0.1241509863068112,0.05641368831887925
84,4,0.0014311101253506595,0.025803089195640075
85,4,0.2535230687898,0.031271625187843294
86,4,0.3610294941485404,-0.11600627028892745
87,4,0.302990399293811,-0.09208890053576113
88,4,0.291549229545963,-0.0985643938250979
89,4,0.023993270496600216,0.027132803180466902
90,4,0.05086150831391778,0.056766797301379825
91,4,0.09920870183506957,0.09247629985308227
92,4,0.2793905298633984,-0.08448175391769253
93,4,0.1935583792779657,0.08795610211522907
94,4,0.062217706478909514,-0.014299575185899943
95,4,0.19178787261635388,-0.009330919860051108
96,4,0.3406007404817013,-0.08121232324502342
97,4,0.16192539593671473,0.07088659147105264
98,4,0.18742446205444024,-0.06211718912234604
99,4,0.1387182108411979,-0.018549355537422527
100,4,0.1836059297115015,-0.12218270194609772
101,4,0.06401280830885707,0.0915461889845632
0,5,0.3326586255036663,0.012793163857767756
1,5,0.10454633199202153,-0.1124576848521547
2,5,0.15978182828861814,-0.03754532387053738
3,5,0.2267988479238188,-0.0270690995096613
4,5,0.11950204495026208,-0.10497880670417213
5,5,0.5580784300768662,-0.02965552432389298
6,5,-0.17929305972251708,-0.039937513448146784
7,5,0.6636528040716808,-0.1204852597821474
8,5,0.23023244400639714,-0.05397945659676712
9,5,0.5018694269776413,-0.05511304938491636
10,5,0.3573252887606091,0.031773724917916364
11,5,0.27473113556646106,-0.00813041667738041
12,5,0.6981730923469307,-0.027272066530283638
13,5,0.009268045160316872,-0.052452999631012034
14,5,0.3678182307340958,0.1440819402027088
15,5,0.0638184920201732,0.09142621115474923
16,5,0.252140479048532,0.07069230314433635
17,5,0.4175095720563717,-0.10475742446192482
18,5,0.5308498372080305,-0.1211196024546414
19,5,0.31850890931196185,-0.23864414741326864
20,5,0.3653929738964513,-0.046422414366517686
21,5,0.20286789838867705,0.08550586722004724
22,5,-0.17477420847330616,0.047115181319347964
23,5,0.6814329539712908,-0.15217354239936448
24,5,0.05552558529807361,0.08454784797015674
25,5,0.346075105009173,0.06100389559329882
26,5,0.5508315303370834,-0.18871437004991004
27,5,0.2895794597530458,0.017071274542592642
28,5,0.23649679459650275,-0.04356495361770338
29,5,0.0828346696665529,0.14977334737639925
30,5,0.40844340104088,-0.10875989783601872
31,5,0.061724380788514326,0.02405208713633351
32,5,0.6948587097558373,0.043266689682055263
33,5,0.6015013177311919,0.0633736710174371
34,5,0.2076446426254688,-0.09742965537877868
35,5,0.29051638313163897,-0.04737621010762745
36,5,0.09603165556953687,0.14156702525161124
37,5,0.0456427226788515,0.05589092320976732
38,5,0.4091139966528038,0.049233125021124
39,5,0.11157900729631742,-0.037748329836914105
40,5,-0.14533609082890586,-0.03529371293601412
41,5,0.4847279958553661,-0.045603822675487515
42,5,0.3944088945112902,0.07043014824402892
43,5,0.11483295220667145,0.04708203304434401
44,5,0.28967623262674325,-0.20014576556120414
45,5,0.3051568669465005,-0.05515300971740813
46,5,0.41220726438971983,-0.10074725515590524
47,5,-0.0045743809991782855,0.11295601771226554
48,5,0.11864227668522215,-0.033972657515938934
49,5,-0.286055481461427,0.03969485385338388
50,5,0.6227634371339794,0.03711668829623657
51,5,0.26904270165248845,0.11998106226597333
52,5,0.29532089643767856,0.123754419968008
53,5,0.17350954907747984,0.09564603677294496
54,5,0.3511426336973269,0.1952832285049002
55,5,0.7477357772665714,-0.13720049280267246
56,5,0.2866724173846211,-0.1014334780258944
57,5,0.22330670799124908,-0.04043031863673484
58,5,0.4903128535445897,-0.2843505914434281
59,5,0.006563490394867921,0.16184678271450476
60,5,0.444067617227646,0.0009130360040758289
61,5,0.6002718779227993,-0.01760345020662936
62,5,0.4405311485135174,-0.04936972893104986
63,5,0.3416735567404773,-0.16168448830295193
64,5,0.1217684801142579,-0.08743891059328532
65,5,0.3055467860671526,0.17824377972322195
66,5,0.28436096655041304,-0.11352981096651744
67,5,0.5113198122673288,-0.02010021585226565
68,5,0.2687196251514785,-0.06762265647968486
69,5,0.31413657254532035,0.06706079419793104
70,5,0.3848787692220361,0.08486209013454109
71,5,0.2031248157292282,-0.03516039766354029
72,5,0.293685322642617,-0.3896248842567366
73,5,0.9024111180577532,-0.21217908021702053
74,5,0.2786658197965325,-0.00590071537698416
75,5,0.671031719274923,-0.0021948751100854948
76,5,0.10436662004070503,0.031305261750897484
77,5,0.38242754299752985,0.017814459087381447
78,5,0.05646363985476244,-0.09346281249123806
79,5,0.12853557203809002,0.01015040436654078
80,5,0.029594466135706262,-0.0457316567939959
81,5,0.3189547638400119,-0.2202352606016988
82,5,0.21424469117180545,-0.21914119383626388
83,5,0.272541001998042,0.11734554995660627
84,5,0.030793523804964418,0.036003829867020526
85,5,0.4366366526328968,0.08860701704502685
86,5,0.5181268943564913,-0.16722657803464636
87,5,0.4985796653942654,-0.12017351865661728
88,5,0.4806438110536692,-0.14996547822027306
89,5,0.1029496091641543,0.08151206117229659
90,5,0.12855145198454265,0.1022767099350031
91,5,0.2648934145105557,0.21244968027239627
92,5,0.4876579580185122,-0.11529124757834593
93,5,0.35923991797121235,0.15899998337235838
94,5,0.1561707520317106,-0.041073415336929466
95,5,0.3265845530271824,0.0122421146795957
96,5,0.5201367867925452,-0.11594483324975753
97,5,0.3550298400599472,0.14362581806103153
98,5,0.2879952408910947,-0.09403754455960472
99,5,0.2650992802626964,0.0014736648793714918
100,5,0.2301933798568424,-0.1774638517384895
101,5,0.15961775709978565,0.1645728265799693
0,6,0.6046611384084271,0.047176260233521734
1,6,0.19390373923423584,-0.1724804358230143
2,6,0.4515552515205744,-0.03491784081386254
3,6,0.435016089827111,-0.016700414757526136
4,6,0.3203838021844333,-0.16980997181978516
5,6,0.9487963517310258,0.005441480846637585
6,6,-0.19894604623859946,-0.021607639039797344
7,6,1.1396856391299075,-0.10671655978174477
8,6,0.4272043243016922,-0.03673726403290817
9,6,0.8606049258266611,-0.031617651805382146
10,6,0.6580280799214673,0.11377135076265425
11,6,0.595526157449587,0.025573655059254977
12,6,1.1859736706136603,0.02383329978085069
13,6,0.120955672779879,-0.03638947670748144
14,6,0.6692116800380012,0.2969600184615434
15,6,0.1439844710208018,0.16262928586471453
16,6,0.4260949025447903,0.1727707282383074
17,6,0.7021277857218082,-0.09807450018155817
18,6,0.9352879359601975,-0.10170388854112958
19,6,0.514131579449807,-0.3426858043927907
20,6,0.5887797435089294,0.0002992684780790608
21,6,0.4479279511145613,0.17971501170643875
22,6,-0.11523652772351115,0.16411828236442105
23,6,1.0478566722014808,-0.10201240349483437
24,6,0.10693483070939293,0.13626732534925334
25,6,0.5969042992801875,0.13139371332482996
26,6,0.8183604350907103,-0.19054505276653794
27,6,0.5362415541513375,-0.015557494500511
28,6,0.40946988820032426,-0.06676268147710299
29,6,0.23846230731874998,0.2708584630244297
30,6,0.6658329747105948,-0.1606331488058488
31,6,0.2119568779237498,0.02855260821662914
32,6,1.2008974666003287,0.133485897620506
33,6,1.0269430539336282,0.2301425008705435
34,6,0.33405684314458184,-0.1272779813588743
35,6,0.4619060061304392,-0.039717365163201325
36,6,0.2555549450489064,0.17498414216270386
37,6,0.08408640369967713,0.10145149358433804
38,6,0.734435505318792,0.09097174837724348
39,6,0.19781013488408195,-0.03793200803070866
40,6,-0.05137792005967934,-0.024349147850867142
41,6,0.7905677811490817,0.07626786780117074
42,6,0.7082256289278235,0.16250161264039098
43,6,0.2253831219075976,0.07957267582452415
44,6,0.4798762878753102,-0.2744319233750554
45,6,0.6496405008428483,-0.030025145434855925
46,6,0.6780782686799134,-0.112024422202421
47,6,0.09335439187254796,0.15611971272220956
48,6,0.163828740822603,-0.05865276921919552
49,6,-0.3319910629444198,0.12774591143531938
50,6,1.1179232770460836,0.1011537786095268
51,6,0.4839084983449034,0.1648693653592998
52,6,0.597107541689581,0.23198777715688634
53,6,0.3138267437658,0.20239100510514296
54,6,0.8148295144880585,0.32110532339379666
55,6,1.2555444921977972,-0.09757566132683446
56,6,0.41762822825318,-0.11882455007490747
57,6,0.4464593467690609,0.014563974670135203
58,6,0.6653770059592715,-0.3719560273047054
59,6,0.09139311532425017,0.25916168328006045
60,6,0.6135587977027717,0.02555305098403478
61,6,0.9892886299499404,0.01754360108459406
62,6,0.799453212533915,-0.004048867480597018
63,6,0.6467159019639137,-0.17871701151991307
64,6,0.2217855111256221,-0.09064343656037943
65,6,0.6762608350155537,0.33079854804114595
66,6,0.5114132764261113,-0.1336491387981122
67,6,0.8547513344176646,0.010058607187911808
68,6,0.4664866003966275,-0.014558134620113062
69,6,0.5475314698083469,0.0920889551609165
70,6,0.5787242003351486,0.21693410990996545
71,6,0.2336262270763125,0.010850638069516416
72,6,0.40242274222422825,-0.627620755603187
73,6,1.3446446118584006,-0.2138729929710061
74,6,0.5474272477800789,-0.01046271243799516
75,6,1.2022465920464438,0.07999288960038076
76,6,0.16776165481073144,0.0604195402157002
77,6,0.7270345284899908,0.10094483774580287
78,6,0.2309785825710095,-0.12431616724399835
79,6,0.2379524604006312,0.05558063149140397
80,6,0.1499233962332383,-0.035213299948022095
81,6,0.3950107892002563,-0.3755910767614077
82,6,0.28977093041480234,-0.34294849726583776
83,6,0.5511985726088524,0.2069393293014225
84,6,0.10190824129083904,0.025448899757276492
85,6,0.7566483250224915,0.2066420859762527
86,6,0.7645073342732134,-0.19341376496905552
87,6,0.8224039882556039,-0.11182678494526783
88,6,0.7663301457074904,-0.18904966131143733
89,6,0.3313527846367951,0.20546022634437386
90,6,0.28651499649254264,0.17056104407615216
91,6,0.5942461835109378,0.4424880503349345
92,6,0.8736687239335275,-0.10803071966175223
93,6,0.6913371818301296,0.2559880144291853
94,6,0.4082654592519305,-0.044704936953409935
95,6,0.548937395366071,0.0725659638320269
96,6,0.8492920648146132,-0.1326607379463562
97,6,0.7405650689785994,0.2705741775584126
98,6,0.5020010481820164,-0.10820889929020558
99,6,0.4925833150025941,0.07494716838434742
100,6,0.3262430740975705,-0.22024311192129184
101,6,0.3892211749704999,0.26190240586138064
0,7,0.910474710232432,0.03919700872821397
1,7,0.2918654975089631,-0.2714347790857762
2,7,0.8186457608638502,-0.03037560807858314
3,7,0.662646715479034,-0.031483374341623405
4,7,0.5999790599284289,-0.2540272746696999
5,7,1.3151441554492271,-0.0274949121468121
6,7,-0.19409133817996693,0.01142007036692394
7,7,1.684163962925738,-0.10080583444622793
8,7,0.6347143033581844,-0.04330170624604779
9,7,1.217947980588851,-0.014788058107206625
10,7,0.9281899591745504,0.17936948163789854
11,7,0.9811618318050948,0.05974736960841226
12,7,1.621695601702872,-0.048200781658365166
13,7,0.34354749766094184,0.00936801275477772
14,7,0.9755984007212549,0.4451333190923492
15,7,0.2411356025946453,0.2258227844619717
16,7,0.5865352817535057,0.252084216911196
17,7,1.0078192217508088,-0.07352406402413952
18,7,1.4516535242310458,-0.05232053686086585
19,7,0.7445129983168661,-0.4575383460787923
20,7,0.8265283879060692,0.07152456241241267
21,7,0.6488418969400215,0.21365568241755256
22,7,0.05933871533089841,0.34472791222613103
23,7,1.3740897655736908,-0.10441911523686664
24,7,0.14582320731283804,0.16296792024820606
25,7,0.8545518136135177,0.16328761118960322
26,7,1.0337783848527553,-0.1826333791413832
27,7,0.7725836808440745,-0.1413301179197931
28,7,0.6165727005117776,-0.1070095952402934
29,7,0.4476894471874493,0.4051246392805753
30,7,0.9144061367262692,-0.25090729149955643
31,7,0.4049008827453646,-0.03133221050633361
32,7,1.719448858078927,0.15024753760427456
33,7,1.4591232578024729,0.3902904067813336
34,7,0.4376550315924124,-0.13900324754666726
35,7,0.629235767776495,-0.06013021758283388
36,7,0.4598327990741428,0.146004309337933
37,7,0.043799777296675946,0.09939816735634943
38,7,1.0659932416800781,0.06555841119231097
39,7,0.27605236222417184,-0.04745418711797855
40,7,0.1884479183132719,0.027457229972946195
41,7,1.086961831014489,0.2777851528564589
42,7,0.9758386794921186,0.1966473915615815
43,7,0.3151290099391221,0.06470092583201265
44,7,0.7168924712698829,-0.33685062017985096
45,7,1.052367145129521,-0.04279476499930146
46,7,0.9311527760355126,-0.1525652560538039
47,7,0.1610938544145749,0.17752956182592794
48,7,0.13789291652833968,-0.14125364859411238
49,7,-0.3162185567744096,0.3079380847104196
50,7,1.6089241706956867,0.06921913038166272
51,7,0.700163583422571,0.1551345841733628
52,7,0.900899265032012,0.3067565920836237
53,7,0.3771026995305209,0.3280896141370553
54,7,1.294383345359623,0.35221624099365856
55,7,1.8757110375625952,0.0028997221386643512
56,7,0.5332111148270137,-0.18150812964861107
57,7,0.7362736878923455,0.12688894242757265
58,7,0.7321307811633982,-0.5009561310049799
59,7,0.14576896964034292,0.3519582255441508
60,7,0.6458853862275541,-0.028412718349939137
61,7,1.3228293280798824,-0.019183342602946074
62,7,1.2033186438151713,0.045834396033275326
63,7,1.103406381497094,-0.17804584748024554
64,7,0.348028535862076,-0.026294356120162288
65,7,1.0492290973772365,0.4552178070820834
66,7,0.7823572455930266,-0.1552868054314548
67,7,1.1608656246917055,-0.0093173823181657
68,7,0.6685171613812311,0.06226707382214264
69,7,0.7363639657742117,0.08293612462843414
70,7,0.6993370887443835,0.36911057123205293
71,7,0.2041735349905598,0.06739789466499263
72,7,0.4973824373156461,-0.9163339656188759
73,7,1.7861117019706028,-0.22285408385769973
74,7,0.8434663652346652,-0.07616056192192887
75,7,1.6758738544615013,0.07687345362466003
76,7,0.24854389702137605,0.0899693571413861
77,7,1.0656297181689058,0.1429820045119996
78,7,0.4518353419511165,-0.20628510899341368
79,7,0.2986734916808975,0.08601629710380271
80,7,0.32358601895516365,0.03569857433696516
81,7,0.4474476387089305,-0.5899973936459564
82,7,0.34821887119369066,-0.5306317637838205
83,7,0.7700947440010675,0.22770622913106464
84,7,0.11783034699950334,-0.04710846413645065
85,7,1.0369374012113153,0.27299112449620944
86,7,0.9335181080032712,-0.2338754936321383
87,7,1.17232478063059,-0.08383919399284856
88,7,1.0276177617769005,-0.2768534856334152
89,7,0.6228951344532031,0.3513053074580215
90,7,0.3675535839276427,0.1915609492714775
91,7,0.9739756089916256,0.7483194118404806
92,7,1.2430143358586505,-0.09596973789432096
93,7,1.0086734103602857,0.2815248501012446
94,7,0.7490890442378954,-0.01857230062363502
95,7,0.6699198201539867,0.07529891269958366
96,7,1.1846546063211494,-0.19758074293159175
97,7,1.1754710871234746,0.3915927052093405
98,7,0.7082597057908495,-0.1237615795992324
99,7,0.7120327575572657,0.14403815782489615
100,7,0.3687800950345754,-0.2424096698076287
101,7,0.7247239405810328,0.3035252539524257
0,8,1.1564430227302624,-0.05590254075515922
1,8,0.34144728526150403,-0.4740442698229624
2,8,1.1229347181333065,-0.1549649702031199
3,8,0.8130215203429865,-0.10691522909221053
