,Unnamed: 0,v_i,w_ij,v_j,grad,mean_Hebbian_update
716,6,0.00011321967031108215,-0.05819323658943176,0.057014528661966324,3.843399554170901e-07,0.0524464506455058
717,7,0.8013065457344055,0.12794315814971924,1.3485556840896606,0.02053593099117279,2.796009631717906
718,8,0.13101601600646973,-0.1007450595498085,3.090828895568848,0.016213413327932358,6.210063303218169
719,9,6.237974594114348e-05,-0.0491037592291832,0.478002667427063,0.005704554263502359,0.7796809236500778
720,0,0.6039215922355652,-0.008819435723125935,0.9052171111106871,-0.0016701066633686425,1.679407587822746
721,1,0.0,0.006543351337313652,0.28464463353157043,0.0,0.44863086675896363
722,2,0.0,0.035550452768802636,0.0,0.0,0.005104307240496079
723,3,0.9803921580314636,0.03513147309422493,0.444347083568573,-0.00021641675266437232,0.4501483020208338
724,4,0.901960790157318,0.0294108372181654,0.3209638297557831,-0.0012810665648430586,0.19288404903137216
725,5,0.0,-0.029982086271047592,1.0826116800308228,0.0,2.077011035937889
726,6,0.0,-0.012495692819356918,0.13304728269577026,2.5898878448060714e-05,0.18805083108371964
727,7,0.686274528503418,0.03878670930862427,0.4452924430370331,-0.002921280916780233,0.573074889131913
728,8,0.0,-0.028815992176532745,1.453022837638855,0.0,2.866707999916638
729,9,0.9882352948188782,0.020252125337719917,1.0051207542419434,0.0013112383894622324,1.8442898735988373
730,0,0.2778896391391754,-0.05608174949884415,1.1549813747406006,-0.008525876328349112,2.240391668735766
731,1,1.289137601852417,0.09050492197275163,3.3465769290924072,-0.0008752853027544916,7.067585898380654
732,2,1.0461850166320799,0.0010670359479263425,0.0,-2.2562099744050098e-08,-0.5404632085861236
733,3,0.19836099445819852,0.017765633761882782,0.0,-0.008684206753969194,-0.09222711192663102
734,4,0.3530201911926269,0.0719773918390274,0.0,-0.0041144541464746,-0.14448629962463005
735,5,0.43805086612701416,0.019037898629903797,0.4647133648395538,-0.0036508422344923024,0.6794829518698594
736,6,0.967805564403534,0.010722367092967032,2.4301059246063232,0.006600245833396912,5.092828721392388
737,7,0.4205443561077118,0.02955849096179008,1.8804020881652832,0.0055022365413606176,3.8790099153331683
738,8,0.6253278255462646,0.08156245946884155,1.394112229347229,-0.014348040334880354,2.8802113369399427
739,9,0.3210538625717163,0.032356120645999915,0.1539221704006195,-0.0025208783335983753,0.11003509327751018
740,0,0.3071984052658081,0.029286889359354976,1.1930646896362305,0.0012917713029310107,2.381692441070781
741,1,1.4383823871612549,0.1001068502664566,3.990599393844605,0.010271194390952587,8.403708182129206
742,2,1.4335269927978516,0.1043817326426506,0.7790086269378662,0.05004461854696274,1.119478987931621
743,3,0.9292117953300476,-0.0993124470114708,0.0,0.04357757419347763,-0.5358293422443026
744,4,1.636807203292847,0.06535635143518448,1.4003114700317385,-0.027334464713931084,2.584183437786266
745,5,0.6458688378334045,-0.13106678426265714,0.0,0.024690223857760433,-0.3999811575072361
746,6,0.5607585310935974,0.00496819568797946,0.17360776662826538,0.04683418199419975,0.02054551765140073
747,7,2.3610703945159908,-0.11740219593048094,1.4207105636596682,0.03388042375445366,2.1195662216666866
748,8,0.1017214059829712,-0.007134536746889353,1.4207105636596682,0.008124249987304209,2.829764341022454
749,9,1.5179866552352903,0.1133808046579361,2.624340057373047,-0.10290201008319856,5.5983699244611405
750,0,0.0,-0.005932019557803868,0.3558367192745209,0.0,0.5695276475128006
751,1,0.1725490242242813,-0.029540309682488438,0.6539341807365417,-0.002997940871864557,1.1272849011070587
752,2,0.0,-0.025616036728024483,0.6960601806640625,0.0,1.2424580082297325
753,3,0.11764705926179884,0.020496612414717674,0.06220752745866776,0.0006687821005471051,0.04186962302272007
754,4,0.0,-0.02331819012761116,0.0,0.0,-0.01751864737575399
755,5,0.0,-0.03040221333503723,0.16022105515003204,0.0,0.2239043331184589
756,6,0.0,0.03149348497390747,1.1393461227416992,1.3854385542799719e-05,2.235024820940167
757,7,0.0,-0.00775274820625782,0.0,0.0,-0.011628980917271738
758,8,0.35686275362968445,0.051221705973148346,1.7334359884262085,-0.000565657508559525,3.5719891471021317
759,9,0.0,-0.010590197518467905,0.9266411662101746,-0.002440463285893202,1.7490055074586588
760,0,0.7412146329879761,-0.033615738153457635,0.0,-6.998892576604022e-10,-0.41323597492723196
761,1,0.517926037311554,0.023004591464996338,0.6202554106712341,-0.00574993621557951,1.0248030611113006
762,2,1.0424398183822632,-0.030334899201989174,1.75849187374115,-0.004629159346222878,3.618334472179413
763,3,0.20827870070934296,-0.021882114931941032,1.7179032564163208,-0.0007750806980766356,3.467777771108291
764,4,0.9509035348892212,-0.010462963022291659,0.9846013188362122,-0.0006312171462923287,1.7846362205112682
765,5,1.4524518251419067,0.06095687299966813,3.8382446765899663,-0.002294874517247081,8.075434654366736
766,6,0.5927868485450745,-0.05054217204451561,0.0,-1.189693588088403e-08,-0.33537645900950713
767,7,0.7348613142967224,0.0009658291237428783,0.0,-1.2013712691327784e-08,-0.3936699795326693
768,8,0.9490804672241212,0.017928889021277428,0.0,-0.008602683432400227,-0.49092760044789197
769,9,1.6175100803375244,0.019222086295485497,1.7291371822357178,0.01766757108271122,3.4030111321047243
770,0,1.4145872592926023,0.05405035987496376,0.8689656853675842,0.06947749853134155,1.3202116169473703
771,1,0.6411867737770081,-0.026672814041376114,0.0,0.0006224514218047261,-0.35345792540294285
772,2,1.0160322189331057,-0.05042976886034012,0.6390661001205444,0.046136483550071716,0.8513266262324417
773,3,0.00021775453933514652,0.1282551884651184,0.4938276410102844,0.0009690276347100736,0.9067158079614827
774,4,1.9777863025665283,-0.06193047389388085,0.4938276410102844,-0.04011835530400276,0.09434161380882941
775,5,1.098077654838562,-0.08332231640815735,0.7825559973716736,0.0068481825292110434,1.15186011608617
776,6,0.975743293762207,0.1381904035806656,0.04295875132083893,0.05257944390177727,-0.35218494605528666
777,7,0.9723655581474304,-0.011392830871045591,1.3227823972702026,0.02266724035143852,2.615388095963235
778,8,2.0326261520385738,0.11124495416879654,0.8887917995452881,-0.1281721442937851,1.1090602735970534
779,9,0.9716476798057556,-0.1137152463197708,0.0,0.00046344532165676355,-0.5607259438062707
780,0,0.5098039507865906,0.01853958889842033,1.5247870683670044,-0.0007090981816872954,3.1258021283383464
781,1,0.0,0.02108066901564598,0.5941344499588013,0.0,1.052405937337408
782,2,0.0,-0.01763603650033474,0.38562649488449097,0.0,0.6188987753098356
783,3,0.0,0.016946204006671906,0.2857013642787933,0.0,0.4552030077423243
784,4,0.0,0.032668031752109535,1.0390737056732178,-0.0027727391570806503,2.01898764643599
785,5,0.0,0.017316149547696114,0.0,0.0,-0.002048261671363577
786,6,0.0,0.03078016079962254,0.812147319316864,0.0,1.5244604109549056
787,7,0.0,0.009105020202696323,1.91604483127594,0.0,3.8527960508477452
788,8,0.0,-0.019213825464248657,0.0,0.00027078820858150715,-0.01598367856943286
789,9,1.0,0.0022181631065905094,0.6209051609039307,-0.0018359882524237039,0.8508501530570143
790,0,0.9692449569702148,0.0005551252979785204,1.9266682863235476,0.0037192553281784053,4.016851416989868
791,1,0.5672668814659119,0.055071655660867684,0.2064989060163498,-0.02064833603799343,0.10812840012230855
792,2,0.9050544500350952,0.03952739760279656,2.297783613204956,-0.009633123874664308,4.827515507445616
793,3,0.05048641189932823,0.024731582030653957,0.26227930188179016,-5.170525764697232e-05,0.4010919495029192
794,4,0.15800651907920835,-0.05065954849123955,1.750211238861084,0.003064318094402552,3.5076650731703816
795,5,0.14951273798942566,-0.0004347375070210546,0.4647927284240722,-0.012397472746670246,0.7429971386696778
796,6,0.5698816776275635,-0.016186058521270752,0.0,-9.33210619891156e-10,-0.30630186157228023
797,7,0.425234854221344,-0.052931148558855064,0.093158558011055,-0.007153839338570833,-0.0841036998192031
798,8,1.1812212467193604,0.06319676339626312,0.8219996094703674,-0.009207861497998238,1.3213984715734042
799,9,0.5674010515213013,0.0914938822388649,0.9473554491996764,-0.0015810530167073011,1.8502555279170765
800,0,0.586750864982605,0.0068160416558384895,0.9166025519371032,0.005705057177692653,1.719824005575741
801,1,0.637546718120575,-0.12852291762828827,0.4990301728248596,-0.005556608084589243,0.6077085415850959
802,2,0.0948147401213646,-0.13001787662506106,0.5323895812034607,0.040887583047151566,0.8261073912475624
803,3,1.3138911724090576,-0.02122483216226101,0.6815856099128723,0.0757887065410614,0.8414579606523701
804,4,2.337475299835205,-0.13874085247516632,0.6289260983467102,0.05292824655771256,0.21140400667711362
805,5,0.00014814213500358164,-0.06939796358346939,2.2819600105285645,-1.77003278167831e-06,4.556953334340863
806,6,0.00021279569773469118,-0.1572149693965912,3.061434507369995,0.024740083143115044,6.087115068061679
807,7,1.0770959854125977,-0.001340755494311452,0.0,-5.845584283292737e-08,-0.5540953669697046
808,8,4.837301254272461,0.1137271448969841,1.7951408624649048,-0.028487956151366237,2.0722505715401733
809,9,0.2008288651704788,0.13186617195606232,0.6333386301994324,-0.004597914405167103,1.1743426588820476
810,0,0.0,-0.0058590718545019635,0.09849999099969864,-0.0021505493205040693,0.13646758765931807
811,1,0.0,0.04758385568857193,0.526932418346405,5.082706593384501e-06,0.9286817472939398
812,2,0.0,-0.03435983508825302,1.434051752090454,-7.953056774567813e-05,2.823565000412511
813,3,0.0,0.010676767677068709,0.0,0.0,-0.00460179491132936
814,4,0.0,-0.021504957228899,0.3302260339260101,-4.8031761252786964e-05,0.5160808859794748
815,5,0.0,-0.02720502577722073,0.089805006980896,0.0,0.11444016155220714
816,6,0.0,0.036132000386714935,1.1449302434921265,0.0,2.2496939722229454
817,7,0.0,0.0014823281671851873,0.5238081812858582,0.0,0.8969509379536498
818,8,0.0,-0.0042708804830908775,1.9799329042434688,-0.0015351581387221813,3.9766832110928556
819,9,0.9882352948188782,0.0148286959156394,0.2956283986568451,-0.0007673074142076075,0.09087825274350596
820,0,0.8184823989868164,-0.02210898138582706,0.0,-3.108714397015433e-09,-0.4489876236401352
821,1,0.6211003661155701,0.015059094876050947,1.0839030742645264,0.00019422684272285548,2.1198826331426117
822,2,0.8902816772460938,0.04855494201183319,2.210186719894409,-0.012198131531476973,4.648208668418959
823,3,1.1610077619552612,0.03038952685892582,2.546868801116944,0.015154274180531504,5.368543828234953
824,4,0.7340533137321472,0.029168277978897095,1.266899585723877,0.006494435947388411,2.5495086131142637
825,5,0.4559741318225861,0.00674497801810503,0.3079586327075958,-0.0049115847796201715,0.33236519433557987
826,6,1.962005376815796,-0.004273463971912861,2.799113273620605,-0.014958553016185759,5.854990850476658
827,7,1.376509428024292,0.03923378884792328,0.9430124163627625,-0.0019152528839185836,1.518752949933211
828,8,0.6359132528305054,-0.006292900536209346,0.02155870571732521,-0.00540938600897789,-0.3042142356691115
829,9,1.4953497648239136,0.09069717675447464,2.8756589889526367,-0.014629642479121685,6.118552962938945
830,0,2.431178569793701,-0.04359112307429314,0.2763969302177429,-0.004965941421687603,-0.48966529519598495
831,1,0.00015245522081386298,-0.040533334016799934,0.375878781080246,0.02868830412626266,0.5900241226030916
832,2,0.4925632178783417,-0.03168201819062233,1.5861499309539795,0.018795592710375786,3.2264443110017216
833,3,2.0195441246032715,0.10535834729671477,1.6799365282058716,0.04978039115667343,3.131386959523547
834,4,0.1058959811925888,0.08690260350704193,0.08795131742954254,-0.031556952744722366,0.11672588755540989
835,5,0.4000374972820282,0.044154595583677285,0.36278480291366577,0.006960560567677021,0.48575662028994043
836,6,4.0093021392822275,-0.15776699781417847,0.0,0.06947451084852219,-1.4389310644976063
837,7,0.2747623324394226,-0.14500601589679718,2.9941217899322514,0.021185675635933883,6.021229147911072
838,8,1.346149444580078,0.098459430038929,0.2142716497182846,0.09089575707912444,-0.17317617089286738
839,9,1.5927441120147705,0.16525979340076447,0.6805789470672607,-0.13510085642337802,0.8424028513186118
840,0,0.0,0.028303755447268486,0.0,0.0,0.002255625100623743
841,1,0.0,-0.004707632586359978,0.0,-1.5305048339797622e-09,-0.010471048595968122
842,2,0.0,-0.005913797300308943,0.8358433246612549,4.509806240093894e-05,1.5543584575255711
843,3,0.0,-0.032323047518730164,0.0,0.0,-0.020862729672123406
844,4,0.007843137718737125,0.017214514315128326,0.6814143061637878,-0.003610685234889388,1.234893423231209
845,5,0.0,-0.002528894692659378,0.5279549956321716,0.0,0.903139740228653
846,6,0.0,0.03294454514980316,1.0798593759536743,-0.0015488176140934227,2.107537195378659
847,7,0.16862745583057406,0.02170631289482117,0.4357631504535675,0.0012454423122107985,0.6911746812253898
848,8,0.0,0.04686933383345604,0.8530403375625609,-7.050814747344702e-05,1.622607815645489
849,9,0.0,-0.03316302970051765,0.6028776168823242,0.0,1.0400623124019772
850,0,0.4573209583759308,0.0021641701459884644,0.7372531294822693,-0.003388185752555728,1.3032132936458962
851,1,1.1114706993103027,0.07107426971197127,1.3948626518249512,-0.014624337665736675,2.809583906449524
852,2,0.00021519267465919256,-0.04308883473277092,4.580231666564941,4.133343978196535e-08,9.20696830515768
853,3,0.9286025762557985,-0.08021783083677292,3.079746961593628,0.012919222004711628,6.363648531483669
854,4,0.3222339749336243,0.0005097901448607446,0.979838728904724,-0.0011764029040932655,1.8801331305328537
855,5,0.6767286062240601,0.06470073014497757,0.0,1.6044479522747682e-08,-0.32930464500232653
856,6,0.9064239263534546,-0.034106642007827766,0.0,4.884743720623419e-09,-0.4973427648016927
857,7,0.3688343167304993,-0.041789527982473366,0.0,4.092087557694413e-09,-0.20293973687597933
858,8,0.19777771830558774,-0.020185228437185287,0.0,2.4078019578155363e-09,-0.10716071406233252
859,9,0.8342242240905762,-0.03354986384510994,0.0,-2.1582933218411422e-09,-0.462298649545832
860,0,0.2253532260656357,0.13353662192821505,1.6556206941604614,-0.04007736966013909,3.4310210522483375
861,1,0.7911273241043091,-0.0045488872565329075,2.259297609329224,0.06709949672222137,4.706187469117782
862,2,0.7998795509338379,-0.13934706151485446,2.590949535369873,0.012201667763292791,5.308987869935877
863,3,0.7998795509338379,0.03534138202667236,0.6040234565734863,-0.031103888526558883,0.914736610453795
864,4,0.00014228999498300254,0.07270941883325578,0.7622805237770081,4.072666797583223e-06,1.4409431631804681
865,5,3.4568119049072266,-0.05480312556028366,0.381904810667038,0.05219963565468788,-0.5826582769845047
866,6,1.3528908491134644,-0.1388159692287445,0.8269612789154053,0.013725310564041138,1.1024486284849107
867,7,1.7427172660827637,-0.1372958868741989,0.0,0.025944896042346958,-0.8415587366759485
868,8,0.00010272266081301497,-0.05559023469686508,2.4208130836486816,0.07080864906311035,4.848030362643447
869,9,0.00011403721873648465,-0.12203040719032288,0.3061074614524841,-3.933484094886808e-06,0.4299883176663927
870,0,0.0,0.0057739284820854655,0.7497633695602417,-0.0012645978713408113,1.3756034562692923
871,1,0.0,0.0039000182878226037,1.6820805072784424,-0.0007823207997716963,3.364587506827186
872,2,0.0,0.005253391340374947,0.8496472835540771,0.0009104576311074195,1.5908496255675952
873,3,0.0,0.01777064986526966,0.8608651161193848,0.0,1.6225620433688164
874,4,0.9960784316062928,-0.00562332384288311,0.9559686779975892,-0.0001333684631390497,1.6979466793583888
875,5,0.0,-0.016628414392471313,0.10368591547012328,0.0,0.14017159712738267
876,6,0.9803921580314636,-0.03461477532982826,0.2639757096767425,0.002650260925292969,-0.0059844270604206065
877,7,0.0,-0.04614882171154022,0.8787091374397278,0.0003740506363101304,1.6238951139590319
878,8,0.0,0.021409008651971817,0.6469936370849609,0.0003772928612306714,1.1645548153741687
879,9,0.0,0.03174271062016487,0.992075741291046,0.0,1.9162217178473286
880,0,0.15628567337989807,0.05424604564905167,0.15889880061149594,-0.002650152426213026,0.19796584339757614
881,1,0.8400552272796631,-0.03353570029139519,1.1623318195343018,0.006899965461343528,2.2407758569016174
882,2,1.0751683712005615,-0.044599566608667374,2.0716588497161865,0.0018148582894355054,4.304086637263205
883,3,6.478228169726208e-05,-0.03804520517587662,0.0,0.003912080544978379,-0.023011537049623096
884,4,0.3658709824085236,-0.03235948458313942,1.0300815105438232,0.006803113967180252,1.9747774213844655
885,5,0.08753729611635208,0.0531427189707756,0.7226738333702087,-0.016653602942824364,1.3368804748443996
886,6,0.7032690644264221,0.010456436313688757,0.8894684910774231,-0.005382626783102751,1.6353003015997363
887,7,1.112047791481018,-0.004297088831663132,1.1906684637069702,0.009730843827128409,2.247020257016023
888,8,0.647225022315979,0.02110203728079796,0.0,9.335177075797674e-10,-0.33448885634139763
889,9,1.327964425086975,-0.019796168431639668,0.0,-1.219631773352603e-08,-0.6555642972828126
890,0,0.5089551210403442,-0.04560164362192154,0.17941534519195554,0.012573635205626488,0.032192882230304476
891,1,1.4254748821258545,0.08780485391616821,0.0,0.08265834301710129,-0.6300627744263586
892,2,1.0620746612548828,0.05925732105970383,0.0,-0.0015514085534960034,-0.5156388579338205
893,3,0.9600886702537536,-0.003195687429979444,0.0,-6.472842528637557e-08,-0.5066083411905257
894,4,0.05323179066181183,0.10534173995256424,0.10352903604507446,-0.0711875855922699,0.17122880524645248
895,5,1.0858590602874756,-0.15874095261096954,0.11598250269889833,0.0648307129740715,-0.4173870756126502
896,6,1.0786076784133911,0.15405768156051636,0.07812678813934326,-0.01830979064106941,-0.31451767257542584
897,7,4.887618541717528,0.04775100201368332,0.7697716951370239,-0.006944372784346342,-0.17755802362865092
898,8,0.6528935432434082,0.14772865176200867,1.3211462497711182,-0.08463452011346817,2.7539533090357686
899,9,9.890236833598465e-05,-0.12394814193248747,0.0,0.024196499958634377,-0.05411637735133078
900,0,0.3607843220233917,0.015184420160949232,0.2264225333929062,0.0025828701909631486,0.21619916379488274
901,1,0.0,-0.004990366753190756,1.115283489227295,0.0,2.162133057912191
902,2,0.0,0.01820637658238411,0.0,-0.0006826203316450119,-0.0017031394447400874
903,3,0.0,0.03697536140680313,0.510940670967102,-0.00042413250776007766,0.8903095665223458
904,4,0.9882352948188782,-0.00035839932388626034,0.9262667298316956,-0.0038135203067213297,1.6294275774967437
905,5,0.0,0.028965113684535027,0.0,1.300192731257255e-10,0.002514897964383457
906,6,0.0,0.01779353804886341,0.3290765881538391,-0.0020069489255547523,0.532259981714043
907,7,0.0,0.00365252117626369,0.1787997931241989,-0.00019015977159142491,0.2686290106936997
908,8,0.0,-0.0016170961316674948,0.7298710942268372,-0.000417900417232886,1.3287605903312272
909,9,0.0,-0.026294885203242302,1.8213959932327268,0.0,3.6361080057480755
910,0,0.948843479156494,-0.04311249777674675,0.5670796036720276,0.0022930235136300325,0.7076396804449021
911,1,0.5002353191375732,-0.04965253546833992,1.0345953702926636,-0.001676341169513762,1.9704868622562464
912,2,0.5200345516204834,0.00034615775803104043,0.4002318382263184,0.0022495780140161514,0.5015057089245495
913,3,0.00013647499145008624,-0.05975257232785225,0.0,5.884954301649259e-09,-0.03101649011174838
914,4,1.018198847770691,-0.027574660256505013,1.7143399715423584,0.009490130469202995,3.521735392364801
915,5,0.8103811740875244,0.08577393740415573,1.1443445682525637,-0.023707812651991844,2.2830853292755053
916,6,1.2117315530776978,0.0036010965704917908,1.7566903829574585,-0.008338222280144691,3.6104605899137607
917,7,1.2912708520889282,-0.06383341550827026,1.8786485195159912,0.002397496253252029,3.8317429224650064
918,8,1.5071861743927002,-0.017764123156666756,2.619464159011841,-0.001947356387972832,5.504527066268173
919,9,0.06823360919952393,0.07543864846229552,1.53870952129364,0.003578283358365297,3.1205403074329974
920,0,0.09010832011699677,0.039445310831069946,1.2142351865768433,-0.022413989529013637,2.411993933658974
921,1,0.00024903027224354446,-0.07706588506698607,1.2729711532592771,3.984740033047274e-06,2.457836037172991
922,2,1.7341433763504028,-0.03897489979863167,0.03212209790945053,0.012905780225992204,-0.7372682699659729
923,3,1.912290453910828,0.1105213388800621,0.0,-0.07906094193458557,-0.7651643243928751
924,4,0.00016239633259829134,0.15013954043388367,1.661824107170105,-1.3957992450741585e-06,3.406222029059541
925,5,2.850519895553589,-0.0025666772853583093,1.363513469696045,0.0202019102871418,1.813312721603057
926,6,0.3975493907928467,0.03272225335240364,0.3448319137096405,-0.019217602908611298,0.44287178789575893
927,7,0.4939890205860138,0.06708357483148575,0.11230015009641647,-0.029730563983321186,-0.02779631677321067
928,8,2.0146360397338867,0.026844097301363945,1.082717776298523,0.05600849911570549,1.540744244029709
929,9,0.48979836702346796,0.12780490517616272,0.0,-0.06157758459448815,-0.1892590760344676
930,0,0.9882352948188782,0.00630409736186266,0.0765436515212059,-0.0018489444628357887,-0.3713481056540474
931,1,0.0,-0.021697871387004845,0.7163572907447815,0.0028587207198143005,1.288198486847036
932,2,0.0,-0.02403833158314228,0.14591249823570251,0.0,0.203675723050301
933,3,0.0,-0.0008934439392760396,0.9659735560417176,9.523511835141107e-06,1.840273136163459
934,4,0.0,-0.009904579259455204,0.0,0.0,-0.012448547613423537
935,5,0.0,0.0006169397383928299,0.10092613101005554,0.0024853884242475037,0.14287353727016963
936,6,0.0,0.042001854628324516,0.0002090483903884888,0.0008436635253019631,0.007958622996275332
937,7,0.0,0.02367863990366459,0.2695486843585968,0.0,0.43019794640770437
938,8,0.0,0.02704346366226673,1.245319366455078,0.0,2.459489614940157
939,9,0.0,0.00847057718783617,0.0,-3.390008065928818e-11,-0.005446276892268774
940,0,2.055755853652954,0.07487725466489792,3.930018186569214,-0.0025120368227362637,8.347320054091659
941,1,0.00011040223762392998,0.09483543038368224,1.320662260055542,-0.0031997603364288807,2.6584021817235386
942,2,0.6493030786514282,0.030259078368544582,0.0,-1.2865329246380952e-08,-0.3311929006001675
943,3,0.17962613701820376,0.053712110966444016,1.1074684858322144,-0.010252393782138823,2.195722641313777
944,4,1.195968747138977,-0.05025138705968857,0.0,-1.887665845856645e-08,-0.6233581840699794
945,5,0.6637057065963745,0.07876836508512497,0.8615035414695741,-0.002889290452003479,1.620394172986933
946,6,0.07264506816864014,-0.05345332622528076,0.0,1.342849831331705e-09,-0.06075659227173995
947,7,0.8509016633033752,0.0035224594175815587,0.11428531259298325,-0.00466273445636034,-0.23974197980600828
948,8,1.4344223737716677,0.06355086714029312,3.627731561660767,-0.001713038538582623,7.646947454003727
949,9,0.13183298707008362,-0.02425137721002102,1.368944525718689,0.011731069535017014,2.714113719323102
950,0,4.16026782989502,0.07504469901323317,2.4186487197875977,-0.02287056110799313,3.8678172192737166
951,1,1.721566677093506,-0.14817586541175842,0.0,0.018557202070951462,-0.8399289331453688
952,2,0.00015222193906083703,0.059669043868780136,0.0,-4.7906661276853066e-12,0.014646489045345316
953,3,0.00011553653166629375,0.06964141875505447,0.0,-2.0359395875857444e-06,0.01868962032683924
954,4,0.07819858193397522,-0.051569078117609024,0.4579901099205017,-0.0021846306044608355,0.7202893478028914
955,5,2.34753680229187,-0.10901993513107301,0.3638682365417481,0.007861074060201645,-0.330034585852249
956,6,0.4532976746559143,-0.13868622481822968,0.0,-0.017414629459381104,-0.28973638045364153
957,7,0.8333684802055359,-0.15944482386112213,3.4438705444335938,-0.00891708955168724,7.035951735926609
958,8,3.1416051387786865,0.04775846004486084,0.0,-0.042135998606681824,-1.1245205976507242
959,9,1.814675092697144,-0.1252392679452896,1.6858196258544922,0.09790553897619247,3.0849920130681756
960,0,0.0,-0.01858802139759064,0.6676640510559082,6.76476993248798e-05,1.1858188143255664
961,1,0.0,-0.006159587763249874,2.0213053226470947,0.0008404814288951457,4.0606555027120255
962,2,0.0,0.005286665167659521,1.1814924478530884,8.926352165872231e-06,2.3104827000814327
963,3,0.9921568632125854,-0.02505388483405113,1.0846645832061768,0.0007592631154693662,2.010879531356634
964,4,0.9921568632125854,0.020449411123991013,2.5530548095703125,0.0023572258651256557,5.356414318084717
965,5,0.0,0.04231612011790276,1.0867075920104978,0.0008592503727413714,2.1277758765454386
966,6,0.0,-0.016561469063162804,0.08874920010566711,-0.0018507770728319888,0.11707366126425126
967,7,0.0,0.016192937269806862,0.0,0.0003641305083874613,-0.0024819003427218574
968,8,0.0,0.01250190008431673,0.3118439018726349,8.862263006781391e-11,0.49904518779001983
969,9,0.0,-0.020133404061198238,1.0302234888076782,0.0,1.9689980758463634
970,0,1.27330482006073,0.05779874324798584,0.4519049823284149,-0.01477020513266325,0.3596903925177221
971,1,1.2028383016586304,0.045664291828870766,0.5699607729911804,0.011386733502149582,0.6643316664769515
972,2,3.3960204124450684,-0.04594704881310463,4.761652946472168,0.015136702917516232,9.960530993985195
973,3,0.07232679426670073,-0.0018464013701304798,0.0,-1.8157677583729994e-09,-0.0407970699152964
974,4,0.3549812436103821,0.015837281942367554,0.0,4.250412910522528e-09,-0.1709130438336847
975,5,0.2438950389623642,-0.06315261870622635,3.2082636356353764,0.00016800506273284554,6.494632774708318
976,6,0.0074915443547070035,-0.04809224233031273,3.1121425628662114,0.00144144706428051,6.255025351748747
977,7,1.5259133577346802,0.05709769204258919,2.575713634490967,0.006313405465334654,5.457827536498799
978,8,0.6071862578392029,-0.029135741293430332,0.65432208776474,0.0060354936867952355,1.0526994975174175
979,9,1.6461435556411743,0.04192318767309189,2.733557939529419,0.002590205054730177,5.786177235491135
980,0,1.347514033317566,-0.16014084219932556,0.9261768460273744,0.03732810914516449,1.342313068133651
981,1,0.00016330508515238762,0.04072627797722817,0.3444803357124329,0.002788821002468467,0.5710947703679695
982,2,5.525413990020752,-0.04938660189509392,2.4716796875,-0.03670870140194893,3.268225123704064
983,3,0.2676090896129608,-0.016812045127153397,0.0,-1.915578451416877e-08,-0.14019790326482526
984,4,3.1623690128326416,-0.12742792069911954,0.0,-2.930671314516076e-07,-1.2161660771451743
985,5,2.9782278537750244,0.02815554104745388,0.0,-0.012520624324679376,-1.093721172534952
986,6,2.431598663330078,0.10780132561922072,0.6642000675201416,0.17858302593231198,0.41423613771650136
987,7,1.124474287033081,-0.04221563413739205,1.6582869291305542,0.052647247910499566,3.364329405859405
988,8,0.8846156001091003,-0.15168052911758426,0.0,-2.147831708043668e-07,-0.535082269149522
989,9,0.0001380894100293517,-0.04427176713943482,0.4042983055114746,9.318372576672118e-06,0.6409065053049549
990,0,0.0,0.02189967967569828,0.546480655670166,0.0,0.9541949886901706
991,1,0.0,0.009868135675787926,0.7728720307350159,0.0,1.427535488178917
992,2,0.035294119268655784,0.04861443117260933,0.5110864043235779,-0.0006466516060754657,0.8898773307309431
993,3,0.0,-0.0021007878240197893,2.320779800415039,-0.0005672839470207691,4.67561607501086
994,4,0.0,-0.02716583572328091,0.2671001553535461,0.0,0.4034453852869132
995,5,0.0,0.01444854587316513,0.0,0.0018830343615263698,-0.0031543914365636952
996,6,0.0,0.0428987629711628,0.9654663205146791,0.0005497212987393142,1.8647903544353504
997,7,0.0,0.009707549586892128,0.1683114469051361,0.0,0.2541703312251461
998,8,0.9960784316062928,-0.018913213163614277,0.6810018420219421,-0.001870475942268968,0.9879466602761372
999,9,0.0,0.01675131916999817,0.2846839725971222,0.00035845526144839823,0.4533367216696634
1000,0,0.4659819006919861,0.02163497731089592,3.791405200958252,-0.0024777939543128014,7.763626418861688
1001,1,1.1317331790924072,-0.0182724054902792,1.6475876569747925,0.008342825807631016,3.3542825281620026
1002,2,1.124679684638977,0.046196240931749344,0.0,-5.0344364233012576e-09,-0.5475041420545941
1003,3,0.5049642324447632,-0.04065923765301704,2.307958602905273,-0.00656912149861455,4.73675786747652
1004,4,1.356132745742798,-0.058550164103508,0.31206169724464417,-0.0020531497430056334,-0.06620317898398521
1005,5,0.8521725535392761,0.07906410843133926,2.2840616703033447,-0.0002713768626563251,4.815620346396577
1006,6,0.8384180665016174,0.05508606880903244,0.0,-0.009410104714334013,-0.41966168511220636
1007,7,0.6369589567184448,0.020484939217567444,2.920764923095703,0.001412020996212959,6.045882098815021
1008,8,1.053097128868103,0.03186197578907013,1.8420040607452397,0.006022655870765448,3.8483924515107097
1009,9,0.6998717784881592,0.035235628485679626,2.793637275695801,0.004126386716961861,5.80897938971426
